,aljazeera,alternet,americanconservative,ap,atlantic,bbc,breitbart,businessinsider,buzzfeed,cbs,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,eff,federalist,fox,guardian,huffingtonpost,infowars,intercept,lewrockwell,mintpress,nationalreview,nbc,npr,nypost,nytimes,pjmedia,rawstory,redstate,rt,slate,spectator,techcrunch,time,usatoday,verge,vice,vox,wapo,wsj
redstate,12.441514662544364,16.919340511874516,11.577642919920313,9.856165751319399,9.856165751319399,11.577642919920313,16.919340511874516,12.441514662544364,10.683081018718296,14.526666823033086,13.519509001893223,10.123125821907697,18.24443310330071,11.584891459753317,11.28737113830652,13.285392201520812,14.398705716722192,14.858352900890514,13.8162975870063,14.285509065987887,11.527788031474609,10.227686991441084,11.633856140769836,11.397847565242618,12.100657397536557,16.34724816132111,10.388988768446838,12.475126821629335,12.031582436688774,9.569579128385444,11.538139760806814,15.446932585614766,14.774519108548892,18.244890902594236,12.565872398058685,,17.230883873306745,11.27000007330514,10.504303069359134,20.187300962886404,17.851823930833145,16.42919987144648,12.975025587347346,14.133665800668442,14.583103374627072,16.746723048308834,18.517655544714124
rt,13.72453546497739,7.6962844717104355,9.856165751319399,16.11861545810441,16.11861545810441,9.856165751319399,7.6962844717104355,13.72453546497739,11.65236253265806,12.649551398255126,13.482470715897543,9.364173390437148,12.001394585505198,12.775632278308292,12.910903631173628,8.874524394489756,15.953012879972349,12.15551047962131,12.417883783128062,12.266817209427966,9.733735624380929,8.565552930495176,12.35122266998827,13.049419685554401,10.467606052815881,16.455891953914882,14.260311715603871,10.178991029395773,15.2300110293869,13.406424219093251,14.556170569519079,14.092410500314838,12.866298739512038,17.268079995661374,12.239462584276282,17.230883873306745,,12.449023747399456,13.955806330329752,13.557534621190129,11.396318378506718,18.4391240938159,13.347464756097725,11.466368802696657,12.27318539924132,14.944322353537245,10.84778109426989
slate,11.04628097444031,11.577642919920313,16.11861545810441,13.933695190626995,13.933695190626995,16.11861545810441,11.577642919920313,11.04628097444031,8.121312837992974,14.317095234354047,10.255827331842474,11.497936375028829,14.928894693554525,13.375372508802306,12.248682718783694,13.406319776268356,13.767832563906039,10.282897126745707,9.73033251639165,12.260622797744947,12.26079057244934,14.97015418701622,11.24436667441812,12.036330816166167,13.821848186310087,16.8290908744436,13.934373644337484,12.442031419810675,14.156627361823553,11.85815423763886,12.227742786959086,12.250238990020957,14.99643642763392,14.957851799539972,19.443876528051224,11.27000007330514,12.449023747399456,,11.621460517809629,13.02998416267388,13.243267661120528,7.9454019895401835,8.624334949144943,17.284469577372853,15.69778510149663,14.603697517656947,14.905064667528814
spectator,16.919340511874516,9.856165751319399,13.933695190626995,7.510179935725001,7.510179935725001,13.933695190626995,9.856165751319399,16.919340511874516,11.080965947044486,11.683035615410663,14.527699538822507,16.008740596915395,13.224551839516467,11.965167478071985,11.21105219472802,12.49093686088851,10.951155923571212,11.386935094660032,14.239615402345771,10.493864398761023,12.606362218299134,11.181043152711954,13.802855622213086,14.144135713324943,10.952840992464791,19.045435931793886,13.272042326201104,12.906326613590513,14.17371056113036,12.534048152092412,14.376899793706233,14.150020407603932,11.917148587515344,12.673158245755982,13.390177667817772,10.504303069359134,13.955806330329752,11.621460517809629,,16.022608938403824,16.80293654150125,12.363228076339729,14.5033370365066,15.006720042287533,13.019370326449272,16.646774150139418,16.735254455925734
techcrunch,7.6962844717104355,16.11861545810441,7.510179935725001,11.373249876183465,11.373249876183465,7.510179935725001,16.11861545810441,7.6962844717104355,12.441514662544364,15.734198649054308,8.95487949943956,10.335385116945528,13.112742885868451,13.40634161384747,13.853794696259195,11.328707192454468,14.359749166482292,12.968463460444237,13.873414387132344,11.447030536139227,10.669137536123559,12.078398298975289,9.467283922798604,11.197010797888675,11.071828393705516,16.518314828269453,12.21578953649736,13.259764484774118,14.102019319365892,11.66443073998184,9.658392441728646,14.19117725921142,14.339036463384232,15.844944134082956,13.393286326840448,20.187300962886404,13.557534621190129,13.02998416267388,16.022608938403824,,13.53511384835035,15.361464935338581,10.238471902137873,12.76785904465582,11.36686949607668,10.658728393750579,9.786163502350258
time,11.695163481366423,14.512969879334237,11.921758275342247,15.396743951904078,15.396743951904078,11.921758275342247,14.512969879334237,11.695163481366423,14.123037904951227,10.701755981011198,14.191609863970154,14.598790083263594,9.599069110558636,10.644067089608647,13.913205579980833,14.055845441850694,16.396820573267277,14.46633697741626,12.620847587051541,10.49436534185253,9.657023441249306,11.895163565905229,17.53342904224006,11.73003357608937,10.590141875891565,12.302695035491013,12.352245999611808,12.133753140661751,13.599576935970799,11.345019584658315,16.708131136387077,13.888676919632504,17.085974072839953,18.22606327627273,11.832802842243296,17.851823930833145,11.396318378506718,13.243267661120528,16.80293654150125,13.53511384835035,,18.98222647705472,16.15327841686618,19.42703944618858,14.21994162933319,13.732054515667926,16.098047871832257
usatoday,10.383563116805506,7.954651407121626,15.396743951904078,12.95659116201414,12.95659116201414,15.396743951904078,7.954651407121626,10.383563116805506,11.379979208435767,11.760471130096404,14.859638191944434,10.241614146982757,13.237657107247243,12.881109378619417,13.116833776985633,12.57443531483955,11.268357668121714,11.68373858584023,15.716154136154236,11.4060852765009,11.120362724269599,13.258438152215486,15.33761963338458,12.831608464423075,10.466731585186146,15.013853361496267,13.216554093857432,11.138179770375205,13.262763966478552,13.935991070631863,14.45535621004387,12.77502240300728,11.355075003441382,14.204500472371402,14.940069566878588,16.42919987144648,18.4391240938159,7.9454019895401835,12.363228076339729,15.361464935338581,18.98222647705472,,14.452691094211282,13.005404571936491,12.673764068254052,14.66003973189644,15.84395980846395
verge,16.58544159941084,11.921758275342247,12.95659116201414,15.217442401345975,15.217442401345975,12.95659116201414,11.921758275342247,16.58544159941084,17.447760888086336,8.20210091692586,12.748915606459324,14.021009694346548,13.342695216410458,12.585117250535264,16.572958844635373,11.656568590814967,12.87526242416453,12.14508838798442,13.445897243812665,11.78962283650206,10.729627989106614,13.722842624352108,11.427453654239809,13.26347395023318,10.693565050126516,17.63497010546519,21.6363761015791,12.3845804125772,11.988385209328667,12.845060266076716,14.159223361854119,15.73442010892069,16.440817053817366,13.907784419210525,14.583841542138067,12.975025587347346,13.347464756097725,8.624334949144943,14.5033370365066,10.238471902137873,16.15327841686618,14.452691094211282,,16.418354931117715,15.72673440883185,19.002783479878982,17.10025680034218
vice,14.512969879334237,15.396743951904078,15.217442401345975,12.654222128265928,12.654222128265928,15.217442401345975,15.396743951904078,14.512969879334237,8.2883063541497,11.2199926740867,14.645342896910446,13.673430001735815,10.02476978890126,12.49295840355186,11.787798679168468,10.994926635888662,11.32234317682749,13.276245472122977,14.24606722035637,15.75691740719593,9.912738782996302,11.029457283957676,14.518839531454809,10.46269857827097,12.193418755497875,14.615899677301341,17.54054015641836,11.872253232294444,10.115448237984177,13.868857896837905,13.456597609034638,15.226166429980141,14.946409154172764,17.717445844241098,16.191518543245454,14.133665800668442,11.466368802696657,17.284469577372853,15.006720042287533,12.76785904465582,19.42703944618858,13.005404571936491,16.418354931117715,,13.092422197181156,15.545543154137953,15.31714539115961
vox,7.667392836799148,12.783532393984244,12.455965940757013,15.910843319742048,15.910843319742048,12.455965940757013,12.783532393984244,7.667392836799148,10.773125992023452,11.892253697405971,12.7927185828857,10.53125225250508,10.36585196113506,19.264592723354195,12.50482697901361,14.440846281269273,12.515136361200618,8.90151736476735,14.195123736969167,10.064443806655097,12.872987648411081,12.049055172812926,13.39510546074113,15.023935008991115,12.50798849658895,12.649715624872472,18.560130691493946,18.283358569990362,13.14896266577776,13.078244065781552,14.934405812464306,13.210060644457117,15.32866734168651,17.611728728323524,15.39511557281358,14.583103374627072,12.27318539924132,15.69778510149663,13.019370326449272,11.36686949607668,14.21994162933319,12.673764068254052,15.72673440883185,13.092422197181156,,14.96505028327324,11.093722918939285
wapo,12.060041467867968,14.706460215432914,15.411744116170171,17.647717134584894,17.647717134584894,15.411744116170171,14.706460215432914,12.060041467867968,10.761305723136303,14.456028471190319,18.336258469667424,15.06422401703435,10.703596639879617,13.313619655754197,10.510046978809157,14.513015387988792,10.53633014872628,15.411937780266499,11.3907287532554,10.612301259698055,12.193073489145185,12.609344968194366,13.59592019228656,13.162596895076916,10.133139384078227,16.864063842621125,16.68393197249401,13.950943004474878,9.924706022318663,10.899102359644601,13.581144685607514,15.364677835288633,15.628512021633078,14.504073449651129,17.343513519119924,16.746723048308834,14.944322353537245,14.603697517656947,16.646774150139418,10.658728393750579,13.732054515667926,14.66003973189644,19.002783479878982,15.545543154137953,14.96505028327324,,12.060131833057246
wsj,16.749399189490966,11.716964789291435,17.470840064148625,17.17292908851475,17.17292908851475,17.470840064148625,11.716964789291435,16.749399189490966,16.832922549479772,10.92778169785834,13.232344938363799,9.691027162331721,18.761196882280196,14.389573189737183,12.173734806214949,10.62619485763744,13.046922521249428,15.903575985631553,11.347518050642394,12.406774644822697,13.981580186411398,9.692878867557209,15.059489145902106,14.853954548295508,14.378204795717405,16.997818395832347,18.091507620387084,13.131186494387274,8.429136075949653,14.499154897877492,10.520481131717876,14.525066636693783,15.76210728662636,15.607223853641836,17.43197480026659,18.517655544714124,10.84778109426989,14.905064667528814,16.735254455925734,9.786163502350258,16.098047871832257,15.84395980846395,17.10025680034218,15.31714539115961,11.093722918939285,12.060131833057246,
