,aljazeera,alternet,americanconservative,americanthinker,antiwar,ap,atlantic,axios,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,factcheck,federalist,fivethirtyeight,fox,freebeacon,globalresearch,grayzone,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newsbud,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,peoplesdaily,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,reveal,rt,science,scientificamerican,shadowproof,slate,snopes,socialistalternative,socialistproject,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,voltairenetwork,vox,wapo,wsj
shadowproof,10.0,11.575836902790225,5.656854249492381,17.146428199482248,17.146428199482248,5.656854249492381,11.575836902790225,10.0,15.84297951775486,8.94427190999916,14.45683229480096,10.44030650891055,16.61324772583615,11.40175425099138,20.346989949375804,16.15549442140351,13.30413469565007,8.06225774829855,9.433981132056603,9.219544457292887,8.246211251235321,10.0,17.291616465790582,10.0,17.146428199482248,7.874007874011811,15.84297951775486,15.394804318340652,15.7797338380595,15.066519173319364,5.0990195135927845,10.344080432788601,16.06237840420901,9.643650760992955,10.44030650891055,8.0,10.723805294763608,7.0,14.45683229480096,17.11724276862369,10.816653826391969,11.575836902790225,7.810249675906654,13.601470508735444,15.811388300841896,14.177446878757825,8.602325267042627,19.949937343260004,3.0,20.346989949375804,11.575836902790225,15.165750888103101,8.246211251235321,18.05547008526779,12.569805089976535,0.0,17.320508075688775,15.811388300841896,7.280109889280518,8.246211251235321,13.379088160259652,7.874007874011811,16.30950643030009,17.916472867168917,,15.264337522473747,16.24807680927192,13.152946437965905,5.385164807134504,14.177446878757825,5.0,13.152946437965905,13.152946437965905,16.76305461424021,7.810249675906654,15.264337522473747,6.324555320336759,13.152946437965905,6.4031242374328485,6.708203932499369,12.806248474865697,3.0,13.152946437965905
slate,12.529964086141668,5.830951894845301,17.146428199482248,7.211102550927978,7.211102550927978,17.146428199482248,5.830951894845301,12.529964086141668,11.180339887498949,10.44030650891055,5.0,6.708203932499369,5.0,16.1245154965971,3.0,10.44030650891055,8.94427190999916,15.7797338380595,10.0,9.797958971132712,8.831760866327848,17.916472867168917,10.44030650891055,14.89966442575134,5.0,12.727922061357855,8.54400374531753,10.862780491200215,6.0,9.1104335791443,6.557438524302,19.672315572906,5.0990195135927845,19.1049731745428,14.212670403551895,13.19090595827292,7.0710678118654755,2.0,11.661903789690601,20.248456731316587,10.63014581273465,9.643650760992955,16.431676725154983,10.344080432788601,3.0,5.0,7.211102550927978,12.206555615733702,9.055385138137417,4.242640687119285,7.0710678118654755,2.23606797749979,14.422205101855956,16.64331697709324,5.830951894845301,13.038404810405298,13.45362404707371,13.038404810405298,2.0,14.212670403551895,16.401219466856727,13.19090595827292,10.099504938362077,10.0,15.264337522473747,,9.433981132056603,8.54400374531753,15.937377450509228,10.63014581273465,3.0,16.76305461424021,8.06225774829855,10.63014581273465,10.63014581273465,11.0,1.0,8.54400374531753,3.1622776601683795,8.54400374531753,10.04987562112089,8.06225774829855,5.830951894845301
snopes,19.87460691435179,5.656854249492381,7.211102550927978,6.708203932499369,6.708203932499369,7.211102550927978,5.656854249492381,19.87460691435179,19.05255888325765,3.0,15.84297951775486,10.0,11.0,6.708203932499369,3.0,6.708203932499369,7.810249675906654,6.0,2.23606797749979,10.816653826391969,13.45362404707371,6.0,6.0,10.04987562112089,4.242640687119285,2.8284271247461903,14.247806848775006,8.306623862918075,7.280109889280518,13.96424004376894,8.602325267042627,11.180339887498949,9.219544457292887,14.247806848775006,20.83266665599966,7.615773105863909,9.9498743710662,8.0,2.0,18.411952639521967,15.7797338380595,7.280109889280518,6.708203932499369,5.0990195135927845,16.401219466856727,6.0,7.3484692283495345,1.0,13.92838827718412,10.44030650891055,15.165750888103101,11.575836902790225,7.3484692283495345,17.146428199482248,4.242640687119285,12.884098726725126,14.866068747318506,3.0,10.295630140987,5.385164807134504,15.7797338380595,13.19090595827292,13.564659966250536,10.0,16.24807680927192,9.433981132056603,,5.385164807134504,7.280109889280518,9.219544457292887,14.696938456699069,8.06225774829855,1.0,16.15549442140351,5.385164807134504,8.06225774829855,8.06225774829855,10.44030650891055,3.0,9.219544457292887,0.0,7.0,7.280109889280518
socialistalternative,11.575836902790225,17.146428199482248,6.708203932499369,12.649110640673518,12.649110640673518,6.708203932499369,17.146428199482248,11.575836902790225,3.0,19.05255888325765,17.349351572897472,3.0,22.38302928559939,19.1049731745428,3.0,13.892443989449804,11.575836902790225,7.280109889280518,15.684387141358123,9.695359714832659,6.324555320336759,5.0,10.770329614269007,8.48528137423857,12.727922061357855,7.54983443527075,19.949937343260004,13.601470508735444,15.165750888103101,5.385164807134504,8.06225774829855,13.19090595827292,11.045361017187261,6.4031242374328485,12.449899597988733,3.0,2.23606797749979,14.352700094407323,7.280109889280518,7.3484692283495345,10.0,8.306623862918075,4.0,6.557438524302,11.789826122551595,9.848857801796104,5.656854249492381,10.04987562112089,8.660254037844387,14.212670403551895,4.0,7.0710678118654755,11.180339887498949,23.108440016582687,5.0,7.615773105863909,9.1104335791443,14.352700094407323,7.615773105863909,10.295630140987,17.291616465790582,19.748417658131498,15.556349186104045,22.181073012818835,13.152946437965905,8.54400374531753,5.385164807134504,,14.247806848775006,6.48074069840786,15.0996688705415,18.867962264113206,13.601470508735444,14.696938456699069,9.38083151964686,10.198039027185569,6.48074069840786,14.696938456699069,14.696938456699069,19.6468827043885,12.083045973594572,18.867962264113206,10.04987562112089
socialistproject,5.830951894845301,7.211102550927978,12.649110640673518,6.324555320336759,6.324555320336759,12.649110640673518,7.211102550927978,5.830951894845301,10.0,3.1622776601683795,6.708203932499369,13.892443989449804,13.0,17.74823934929885,3.0,6.708203932499369,7.280109889280518,15.165750888103101,13.74772708486752,2.449489742783178,15.264337522473747,13.30413469565007,10.295630140987,14.177446878757825,7.0710678118654755,7.483314773547883,10.344080432788601,7.280109889280518,6.082762530298219,19.748417658131498,8.54400374531753,5.385164807134504,9.055385138137417,12.449899597988733,3.605551275463989,9.055385138137417,10.723805294763608,9.219544457292887,4.0,16.3707055437449,9.219544457292887,5.916079783099616,12.0,8.602325267042627,7.0710678118654755,6.082762530298219,9.219544457292887,16.15549442140351,7.280109889280518,20.83266665599966,8.06225774829855,15.165750888103101,9.695359714832659,9.486832980505138,3.1622776601683795,8.602325267042627,11.357816691600547,10.0,8.54400374531753,2.0,14.491376746189438,15.165750888103101,15.556349186104045,14.212670403551895,5.385164807134504,15.937377450509228,7.280109889280518,14.247806848775006,,15.684387141358123,14.247806848775006,10.295630140987,2.0,6.0,15.394804318340652,4.0,8.0,20.199009876724155,10.295630140987,4.0,4.0,4.242640687119285,7.615773105863909
spectator,5.656854249492381,6.708203932499369,6.324555320336759,12.727922061357855,12.727922061357855,6.324555320336759,6.708203932499369,5.656854249492381,12.529964086141668,15.84297951775486,8.54400374531753,11.180339887498949,5.0,15.165750888103101,3.0,7.810249675906654,2.0,9.797958971132712,13.19090595827292,9.899494936611665,12.884098726725126,7.280109889280518,6.4031242374328485,11.224972160321824,17.146428199482248,9.433981132056603,20.663978319771825,7.280109889280518,12.449899597988733,12.449899597988733,9.0,14.352700094407323,12.409673645990857,19.748417658131498,8.06225774829855,13.92838827718412,6.4031242374328485,15.684387141358123,6.0,15.748015748023622,14.352700094407323,14.352700094407323,4.47213595499958,8.06225774829855,5.196152422706632,10.816653826391969,4.47213595499958,10.44030650891055,9.219544457292887,12.449899597988733,8.246211251235321,4.0,2.0,21.283796653792763,11.40175425099138,5.0,15.7797338380595,20.248456731316587,11.224972160321824,2.0,14.247806848775006,20.346989949375804,20.97617696340303,10.0,14.177446878757825,10.63014581273465,9.219544457292887,6.48074069840786,15.684387141358123,,20.808652046684813,17.97220075561143,17.4928556845359,11.180339887498949,10.63014581273465,7.0,17.320508075688775,12.206555615733702,6.082762530298219,18.57417562100671,11.180339887498949,12.206555615733702,12.206555615733702
strategicculture,17.146428199482248,12.649110640673518,12.727922061357855,11.0,11.0,12.727922061357855,12.649110640673518,17.146428199482248,19.87460691435179,11.180339887498949,8.94427190999916,8.48528137423857,5.0,13.0,11.661903789690601,7.211102550927978,17.11724276862369,4.47213595499958,7.3484692283495345,8.48528137423857,10.816653826391969,17.578395831246947,9.486832980505138,16.15549442140351,1.0,8.602325267042627,9.433981132056603,5.385164807134504,7.3484692283495345,14.352700094407323,10.344080432788601,15.066519173319364,10.44030650891055,7.681145747868608,17.74823934929885,8.660254037844387,4.47213595499958,8.246211251235321,15.684387141358123,10.04987562112089,10.295630140987,6.708203932499369,15.297058540778355,8.54400374531753,11.40175425099138,8.0,10.0,0.0,8.660254037844387,3.605551275463989,16.673332000533065,8.06225774829855,7.3484692283495345,12.727922061357855,10.488088481701515,9.899494936611665,15.652475842498529,20.149441679609886,2.0,12.529964086141668,14.45683229480096,12.449899597988733,18.439088914585774,10.0,5.0,3.0,14.696938456699069,15.0996688705415,14.247806848775006,20.808652046684813,,6.0,17.72004514666935,15.684387141358123,14.247806848775006,10.295630140987,2.0,6.0,15.394804318340652,4.0,8.0,20.199009876724155,10.295630140987
techcrunch,7.211102550927978,6.324555320336759,11.0,16.06237840420901,16.06237840420901,11.0,6.324555320336759,7.211102550927978,11.575836902790225,19.05255888325765,10.44030650891055,14.45683229480096,3.0,3.605551275463989,3.0,13.92838827718412,17.578395831246947,13.638181696985855,13.341664064126334,12.36931687685298,18.49324200890693,0.0,5.0,5.477225575051661,7.615773105863909,1.4142135623730951,11.916375287812984,14.422205101855956,8.602325267042627,7.0,13.038404810405298,9.1104335791443,13.92838827718412,20.46948949045872,9.219544457292887,7.280109889280518,3.605551275463989,14.352700094407323,7.810249675906654,15.362291495737216,18.05547008526779,14.560219778561036,3.0,9.0,10.816653826391969,13.74772708486752,9.055385138137417,13.45362404707371,8.06225774829855,8.06225774829855,9.433981132056603,8.246211251235321,10.295630140987,15.684387141358123,10.44030650891055,7.615773105863909,14.0,4.242640687119285,14.212670403551895,3.4641016151377544,13.601470508735444,15.684387141358123,21.95449840010015,4.242640687119285,13.152946437965905,16.76305461424021,8.06225774829855,18.867962264113206,10.295630140987,17.97220075561143,6.0,,13.152946437965905,6.0,17.72004514666935,15.684387141358123,14.247806848775006,10.295630140987,2.0,6.0,15.394804318340652,4.0,8.0
time,6.708203932499369,12.727922061357855,16.06237840420901,3.0,3.0,16.06237840420901,12.727922061357855,6.708203932499369,5.830951894845301,3.0,3.0,5.0,10.44030650891055,6.708203932499369,18.466185312619388,14.317821063276353,10.677078252031311,5.0,7.483314773547883,9.273618495495704,6.082762530298219,8.06225774829855,6.0,17.029386365926403,17.46424919657298,9.273618495495704,6.4031242374328485,2.23606797749979,7.211102550927978,10.0,7.0,16.583123951777,3.605551275463989,11.357816691600547,4.242640687119285,9.219544457292887,12.767145334803704,5.830951894845301,15.937377450509228,19.390719429665317,18.49324200890693,13.038404810405298,5.656854249492381,10.344080432788601,9.643650760992955,0.0,1.0,1.0,7.615773105863909,17.74823934929885,9.0,16.673332000533065,5.385164807134504,9.486832980505138,13.19090595827292,15.165750888103101,15.7797338380595,5.830951894845301,14.071247279470288,9.055385138137417,17.029386365926403,6.48074069840786,16.278820596099706,7.615773105863909,13.152946437965905,8.06225774829855,1.0,13.601470508735444,2.0,17.4928556845359,17.72004514666935,13.152946437965905,,8.54400374531753,13.152946437965905,6.0,17.72004514666935,15.684387141358123,14.247806848775006,10.295630140987,2.0,6.0,15.394804318340652
townhall,12.649110640673518,11.0,3.0,6.324555320336759,6.324555320336759,3.0,11.0,12.649110640673518,5.656854249492381,10.0,19.05255888325765,15.84297951775486,6.708203932499369,16.61324772583615,10.0,3.0,13.379088160259652,4.0,17.916472867168917,7.681145747868608,5.656854249492381,18.05547008526779,9.16515138991168,11.489125293076057,13.19090595827292,8.0,17.378147196982766,15.0,7.3484692283495345,17.378147196982766,14.560219778561036,12.041594578792296,7.0710678118654755,10.488088481701515,13.892443989449804,8.660254037844387,7.3484692283495345,3.605551275463989,8.94427190999916,6.48074069840786,13.96424004376894,12.884098726725126,17.804493814764857,13.038404810405298,11.180339887498949,3.605551275463989,9.899494936611665,12.36931687685298,7.280109889280518,9.219544457292887,1.0,9.433981132056603,1.4142135623730951,20.199009876724155,5.0990195135927845,2.23606797749979,17.578395831246947,11.180339887498949,5.830951894845301,15.427248620541512,13.74772708486752,8.366600265340756,17.72004514666935,0.0,16.76305461424021,10.63014581273465,16.15549442140351,14.696938456699069,6.0,11.180339887498949,15.684387141358123,6.0,8.54400374531753,,7.0,8.54400374531753,13.152946437965905,6.0,17.72004514666935,15.684387141358123,14.247806848775006,10.295630140987,2.0
truthdig,6.324555320336759,16.06237840420901,6.324555320336759,12.96148139681572,12.96148139681572,6.324555320336759,16.06237840420901,6.324555320336759,17.146428199482248,12.529964086141668,3.1622776601683795,17.349351572897472,10.0,5.0,11.40175425099138,7.211102550927978,8.06225774829855,15.652475842498529,11.575836902790225,9.643650760992955,13.856406460551018,14.142135623730951,8.94427190999916,6.4031242374328485,2.0,12.206555615733702,15.84297951775486,11.0,5.656854249492381,9.433981132056603,16.431676725154983,19.339079605813716,12.083045973594572,4.123105625617661,3.605551275463989,8.06225774829855,10.295630140987,9.486832980505138,15.684387141358123,14.866068747318506,19.131126469708992,7.615773105863909,11.224972160321824,7.0,9.9498743710662,10.816653826391969,7.0,10.0,8.54400374531753,4.242640687119285,14.177446878757825,9.0,10.295630140987,16.15549442140351,10.488088481701515,11.575836902790225,13.076696830622021,7.615773105863909,7.0710678118654755,8.48528137423857,13.379088160259652,19.05255888325765,12.806248474865697,9.219544457292887,7.810249675906654,10.63014581273465,5.385164807134504,9.38083151964686,15.394804318340652,10.63014581273465,14.247806848775006,17.72004514666935,13.152946437965905,7.0,,15.748015748023622,7.0,8.54400374531753,13.152946437965905,6.0,17.72004514666935,15.684387141358123,14.247806848775006
usatoday,12.727922061357855,3.0,12.96148139681572,10.770329614269007,10.770329614269007,12.96148139681572,3.0,12.727922061357855,7.211102550927978,19.87460691435179,15.84297951775486,6.708203932499369,3.0,11.0,16.1245154965971,20.346989949375804,18.05547008526779,10.0,11.789826122551595,8.0,8.246211251235321,10.295630140987,13.19090595827292,8.246211251235321,10.04987562112089,8.12403840463596,7.681145747868608,6.0,9.219544457292887,5.0,11.090536506409418,14.798648586948742,11.40175425099138,16.431676725154983,13.076696830622021,7.615773105863909,4.0,15.033296378372908,4.242640687119285,3.1622776601683795,18.05547008526779,8.602325267042627,16.30950643030009,14.560219778561036,15.811388300841896,8.06225774829855,4.47213595499958,17.916472867168917,9.539392014169456,13.892443989449804,3.0,1.0,8.18535277187245,15.362291495737216,8.0,7.0710678118654755,15.684387141358123,4.242640687119285,5.385164807134504,10.0,7.0,8.602325267042627,13.416407864998739,6.0,15.264337522473747,11.0,8.06225774829855,10.198039027185569,4.0,7.0,10.295630140987,15.684387141358123,6.0,8.54400374531753,15.748015748023622,,17.916472867168917,8.06225774829855,13.19090595827292,13.490737563232042,11.045361017187261,19.519221295943137,11.445523142259598
verge,11.0,6.324555320336759,10.770329614269007,18.49324200890693,18.49324200890693,10.770329614269007,6.324555320336759,11.0,6.708203932499369,11.575836902790225,11.180339887498949,8.54400374531753,13.892443989449804,22.38302928559939,6.708203932499369,3.0,16.15549442140351,7.0710678118654755,3.605551275463989,5.385164807134504,18.384776310850235,4.123105625617661,10.44030650891055,14.177446878757825,8.0,8.18535277187245,14.52583904633395,5.744562646538029,4.47213595499958,4.123105625617661,7.874007874011811,9.695359714832659,17.4928556845359,15.066519173319364,11.40175425099138,7.280109889280518,9.273618495495704,8.660254037844387,5.0,8.717797887081348,15.748015748023622,5.0,9.16515138991168,12.206555615733702,9.219544457292887,15.7797338380595,8.246211251235321,6.0,3.1622776601683795,3.605551275463989,10.0,14.177446878757825,13.45362404707371,5.0990195135927845,1.0,15.165750888103101,9.9498743710662,19.748417658131498,8.602325267042627,8.94427190999916,11.0,13.19090595827292,21.18962010041709,15.811388300841896,6.324555320336759,1.0,8.06225774829855,6.48074069840786,8.0,17.320508075688775,2.0,14.247806848775006,17.72004514666935,13.152946437965905,7.0,17.916472867168917,,10.770329614269007,5.0,11.874342087037917,5.656854249492381,8.602325267042627,10.198039027185569
veteranstoday,16.06237840420901,12.96148139681572,18.49324200890693,6.708203932499369,6.708203932499369,18.49324200890693,12.96148139681572,16.06237840420901,12.649110640673518,5.830951894845301,19.05255888325765,8.94427190999916,11.180339887498949,13.0,19.1049731745428,3.0,10.44030650891055,13.30413469565007,10.816653826391969,8.306623862918075,1.0,6.48074069840786,7.211102550927978,11.74734012447073,10.198039027185569,9.055385138137417,3.605551275463989,10.0,10.0,14.177446878757825,4.47213595499958,8.831760866327848,9.219544457292887,9.1104335791443,17.74823934929885,8.54400374531753,2.0,5.385164807134504,10.295630140987,6.48074069840786,13.74772708486752,9.899494936611665,10.198039027185569,10.44030650891055,15.362291495737216,6.0,4.0,5.0,12.449899597988733,13.076696830622021,9.0,3.0,8.06225774829855,10.816653826391969,6.0,4.0,14.177446878757825,9.219544457292887,5.830951894845301,4.123105625617661,15.264337522473747,11.661903789690601,13.416407864998739,13.038404810405298,13.152946437965905,8.54400374531753,10.44030650891055,14.696938456699069,20.199009876724155,12.206555615733702,6.0,10.295630140987,15.684387141358123,6.0,8.54400374531753,8.06225774829855,10.770329614269007,,0.0,9.219544457292887,0.0,15.748015748023622,7.0
vice,3.0,10.770329614269007,6.708203932499369,10.198039027185569,10.198039027185569,6.708203932499369,10.770329614269007,3.0,6.324555320336759,5.656854249492381,3.0,10.44030650891055,8.48528137423857,5.0,17.74823934929885,3.0,6.708203932499369,8.94427190999916,8.06225774829855,4.123105625617661,8.94427190999916,9.848857801796104,14.035668847618199,9.899494936611665,11.045361017187261,15.684387141358123,19.949937343260004,9.433981132056603,9.055385138137417,5.0,9.643650760992955,8.602325267042627,10.295630140987,13.96424004376894,4.242640687119285,9.539392014169456,11.180339887498949,8.06225774829855,16.30950643030009,15.427248620541512,7.211102550927978,7.615773105863909,8.717797887081348,20.46948949045872,11.704699910719626,7.280109889280518,10.099504938362077,13.30413469565007,7.615773105863909,11.40175425099138,10.04987562112089,10.0,5.916079783099616,21.748563170931547,11.916375287812984,8.06225774829855,13.076696830622021,19.339079605813716,15.684387141358123,8.246211251235321,15.394804318340652,1.4142135623730951,15.556349186104045,3.0,6.4031242374328485,3.1622776601683795,3.0,14.696938456699069,10.295630140987,6.082762530298219,15.394804318340652,2.0,14.247806848775006,17.72004514666935,13.152946437965905,13.19090595827292,5.0,0.0,,11.661903789690601,11.661903789690601,12.36931687685298,11.661903789690601
voltairenetwork,6.324555320336759,18.49324200890693,10.198039027185569,16.0312195418814,16.0312195418814,10.198039027185569,18.49324200890693,6.324555320336759,12.727922061357855,17.146428199482248,10.0,3.0,14.45683229480096,5.0,15.165750888103101,3.0,13.892443989449804,7.810249675906654,15.7797338380595,9.433981132056603,18.24828759089466,8.48528137423857,13.45362404707371,9.273618495495704,8.06225774829855,9.486832980505138,13.379088160259652,9.0,1.0,6.0,19.1049731745428,5.0,15.0,5.385164807134504,6.082762530298219,3.1622776601683795,4.0,10.344080432788601,9.1104335791443,12.68857754044952,14.352700094407323,15.165750888103101,6.4031242374328485,19.0,4.898979485566356,15.165750888103101,9.219544457292887,7.280109889280518,4.123105625617661,17.74823934929885,11.532562594670797,9.0,6.082762530298219,19.1049731745428,7.54983443527075,8.246211251235321,15.394804318340652,13.038404810405298,2.23606797749979,14.422205101855956,13.19090595827292,16.431676725154983,7.0710678118654755,14.352700094407323,6.708203932499369,8.54400374531753,9.219544457292887,19.6468827043885,4.0,18.57417562100671,4.0,6.0,10.295630140987,15.684387141358123,6.0,13.490737563232042,11.874342087037917,9.219544457292887,11.661903789690601,,12.449899597988733,12.449899597988733,12.449899597988733
vox,12.96148139681572,6.708203932499369,16.0312195418814,7.615773105863909,7.615773105863909,16.0312195418814,6.708203932499369,12.96148139681572,11.0,7.211102550927978,12.529964086141668,19.05255888325765,5.0,3.0,13.0,3.0,6.708203932499369,11.575836902790225,6.0,10.0,9.219544457292887,8.48528137423857,1.0,6.0,11.045361017187261,1.0,12.083045973594572,10.04987562112089,9.899494936611665,9.848857801796104,14.247806848775006,1.4142135623730951,9.273618495495704,19.748417658131498,13.74772708486752,12.449899597988733,11.661903789690601,7.280109889280518,3.605551275463989,7.874007874011811,15.748015748023622,2.23606797749979,7.483314773547883,3.0,7.0710678118654755,2.8284271247461903,2.0,17.578395831246947,9.433981132056603,4.242640687119285,8.94427190999916,10.04987562112089,14.212670403551895,13.152946437965905,9.433981132056603,16.673332000533065,14.696938456699069,19.748417658131498,12.884098726725126,7.3484692283495345,15.7797338380595,15.684387141358123,6.324555320336759,10.0,12.806248474865697,10.04987562112089,0.0,12.083045973594572,4.0,11.180339887498949,8.0,15.394804318340652,2.0,14.247806848775006,17.72004514666935,11.045361017187261,5.656854249492381,0.0,11.661903789690601,12.449899597988733,,5.0,5.0
wapo,10.770329614269007,10.198039027185569,7.615773105863909,10.198039027185569,10.198039027185569,7.615773105863909,10.198039027185569,10.770329614269007,16.06237840420901,6.708203932499369,19.87460691435179,3.1622776601683795,15.84297951775486,10.44030650891055,3.605551275463989,11.661903789690601,7.810249675906654,7.280109889280518,7.280109889280518,2.23606797749979,9.797958971132712,8.246211251235321,12.36931687685298,16.15549442140351,4.123105625617661,12.727922061357855,11.575836902790225,10.04987562112089,7.0,6.082762530298219,6.4031242374328485,11.40175425099138,9.16515138991168,12.449899597988733,10.04987562112089,7.615773105863909,9.899494936611665,5.830951894845301,7.280109889280518,8.366600265340756,15.556349186104045,11.575836902790225,15.362291495737216,3.605551275463989,14.352700094407323,14.317821063276353,15.394804318340652,0.0,1.0,6.082762530298219,11.874342087037917,11.532562594670797,1.0,17.804493814764857,8.06225774829855,9.433981132056603,14.45683229480096,6.0,7.615773105863909,11.180339887498949,16.401219466856727,9.9498743710662,18.867962264113206,20.248456731316587,3.0,8.06225774829855,7.0,18.867962264113206,4.242640687119285,12.206555615733702,20.199009876724155,4.0,6.0,10.295630140987,15.684387141358123,19.519221295943137,8.602325267042627,15.748015748023622,12.36931687685298,12.449899597988733,5.0,,5.830951894845301
wsj,18.49324200890693,16.0312195418814,10.198039027185569,7.615773105863909,7.615773105863909,10.198039027185569,16.0312195418814,18.49324200890693,3.0,12.649110640673518,11.575836902790225,15.84297951775486,17.349351572897472,6.708203932499369,6.708203932499369,3.0,7.211102550927978,2.0,15.165750888103101,15.684387141358123,10.816653826391969,8.831760866327848,10.0,8.12403840463596,6.324555320336759,1.4142135623730951,8.831760866327848,14.422205101855956,4.47213595499958,10.816653826391969,12.449899597988733,7.681145747868608,14.352700094407323,14.352700094407323,19.05255888325765,4.123105625617661,5.0,8.06225774829855,12.12435565298214,9.539392014169456,17.05872210923198,7.0710678118654755,5.830951894845301,10.198039027185569,8.717797887081348,4.898979485566356,11.40175425099138,8.06225774829855,11.090536506409418,13.74772708486752,4.0,8.94427190999916,14.866068747318506,22.181073012818835,6.4031242374328485,9.0,10.344080432788601,9.219544457292887,15.684387141358123,9.695359714832659,13.74772708486752,15.165750888103101,18.547236990991408,20.149441679609886,13.152946437965905,5.830951894845301,7.280109889280518,10.04987562112089,7.615773105863909,12.206555615733702,10.295630140987,8.0,15.394804318340652,2.0,14.247806848775006,11.445523142259598,10.198039027185569,7.0,11.661903789690601,12.449899597988733,5.0,5.830951894845301,
