,aljazeera,alternet,americanconservative,americanspectator,americanthinker,antiwar,ap,atlantic,axios,bbc,bloomberg,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,defenseone,economist,federalist,foreignaffairs,fox,freebeacon,globalresearch,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,peoplesdaily,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,vice,voltairenetwork,vox,wapo,wsj
time,19.672315572906,12.206555615733702,19.05255888325765,18.81488772222678,18.81488772222678,19.05255888325765,12.206555615733702,19.672315572906,7.810249675906654,0.0,5.0,15.937377450509228,0.0,15.937377450509228,13.892443989449804,19.672315572906,1.0,9.0,10.04987562112089,19.849433241279208,18.49324200890693,2.23606797749979,16.431676725154983,18.384776310850235,3.0,6.0,13.038404810405298,18.384776310850235,14.89966442575134,0.0,4.123105625617661,18.384776310850235,1.0,18.384776310850235,15.937377450509228,15.394804318340652,10.0,18.384776310850235,18.411952639521967,0.0,2.0,13.601470508735444,18.681541692269406,18.05547008526779,1.7320508075688772,20.46948949045872,18.384776310850235,19.672315572906,14.7648230602334,18.411952639521967,18.138357147217054,19.05255888325765,18.49324200890693,1.0,4.0,15.0,15.937377450509228,15.231546211727817,19.672315572906,16.911534525287763,19.672315572906,7.0,0.0,0.0,19.672315572906,7.0,13.076696830622021,1.0,18.384776310850235,,1.0,8.0,1.0,18.411952639521967,6.0,19.672315572906,15.524174696260024,8.0,18.81488772222678
townhall,18.384776310850235,20.024984394500787,18.81488772222678,19.05255888325765,19.05255888325765,18.81488772222678,20.024984394500787,18.384776310850235,7.0,17.804493814764857,1.0,19.05255888325765,7.0,7.0,0.0,0.0,2.23606797749979,11.045361017187261,1.4142135623730951,18.49324200890693,11.090536506409418,9.0,1.4142135623730951,18.49324200890693,13.038404810405298,3.0,15.937377450509228,5.0990195135927845,18.411952639521967,2.0,7.0,20.46948949045872,11.661903789690601,18.49324200890693,20.049937655763422,18.384776310850235,8.0,2.0,5.0,22.516660498395403,6.082762530298219,9.0,19.05255888325765,14.45683229480096,2.23606797749979,16.431676725154983,19.672315572906,19.05255888325765,18.49324200890693,18.411952639521967,15.937377450509228,19.672315572906,18.49324200890693,5.0,18.49324200890693,8.0,13.892443989449804,13.0,18.49324200890693,18.627936010197157,20.346989949375804,0.0,19.05255888325765,20.46948949045872,18.49324200890693,18.627936010197157,6.082762530298219,19.339079605813716,19.672315572906,1.0,,18.49324200890693,5.0,2.0,5.0,19.672315572906,0.0,22.516660498395403,18.681541692269406
truthdig,2.0,19.05255888325765,19.05255888325765,19.026297590440446,19.026297590440446,19.05255888325765,19.05255888325765,2.0,19.672315572906,14.89966442575134,5.0,0.0,19.672315572906,18.627936010197157,19.672315572906,18.384776310850235,14.866068747318506,0.0,2.23606797749979,15.394804318340652,6.082762530298219,11.045361017187261,2.0,18.384776310850235,8.0,6.0,16.76305461424021,3.1622776601683795,18.411952639521967,2.0,11.40175425099138,18.384776310850235,20.346989949375804,19.05255888325765,8.0,18.384776310850235,20.322401432901575,2.0,1.0,19.339079605813716,15.937377450509228,7.0,14.071247279470288,13.416407864998739,11.045361017187261,1.4142135623730951,9.0,19.672315572906,2.0,7.810249675906654,18.411952639521967,5.0990195135927845,3.0,18.627936010197157,18.81488772222678,20.049937655763422,14.352700094407323,20.049937655763422,14.798648586948742,0.0,9.899494936611665,18.384776310850235,0.0,19.672315572906,0.0,0.0,18.439088914585774,7.0,9.0,8.0,18.49324200890693,,19.672315572906,19.672315572906,0.0,7.0,0.0,18.49324200890693,5.0
usatoday,12.206555615733702,18.81488772222678,19.026297590440446,18.81488772222678,18.81488772222678,19.026297590440446,18.81488772222678,12.206555615733702,19.05255888325765,18.411952639521967,18.627936010197157,19.05255888325765,20.346989949375804,0.0,19.672315572906,18.384776310850235,11.0,14.866068747318506,10.04987562112089,20.46948949045872,5.0,2.0,11.0,19.672315572906,6.0,8.06225774829855,12.041594578792296,5.0990195135927845,7.810249675906654,17.69180601295413,4.0,17.804493814764857,19.339079605813716,7.0,6.0,8.48528137423857,19.949937343260004,18.627936010197157,5.0,6.0,6.082762530298219,6.082762530298219,19.339079605813716,18.05547008526779,2.23606797749979,2.0,17.204650534085253,18.384776310850235,0.0,7.0,18.411952639521967,11.0,5.0,19.672315572906,18.49324200890693,2.0,15.524174696260024,13.0,18.384776310850235,9.0,1.0,19.1049731745428,7.0,2.0,20.46948949045872,5.0,16.431676725154983,9.219544457292887,18.49324200890693,1.0,5.0,19.672315572906,,9.899494936611665,20.024984394500787,20.024984394500787,9.899494936611665,15.652475842498529,9.899494936611665
verge,20.024984394500787,19.05255888325765,18.81488772222678,14.45683229480096,14.45683229480096,18.81488772222678,19.05255888325765,20.024984394500787,19.672315572906,18.411952639521967,19.672315572906,8.0,9.899494936611665,5.0,0.0,9.219544457292887,9.0,11.0,12.0,19.672315572906,4.0,0.0,2.0,9.0,6.324555320336759,3.0,11.180339887498949,2.23606797749979,7.0,14.071247279470288,2.0,20.46948949045872,18.627936010197157,15.620499351813308,8.0,8.0,19.672315572906,19.05255888325765,18.627936010197157,18.384776310850235,20.346989949375804,2.0,18.81488772222678,6.4031242374328485,1.4142135623730951,11.0,19.131126469708992,2.0,2.0,19.672315572906,9.219544457292887,8.0,17.944358444926362,2.0,0.0,8.0,9.219544457292887,18.384776310850235,5.0,10.0,18.49324200890693,7.0,19.672315572906,19.672315572906,19.672315572906,19.672315572906,13.892443989449804,20.049937655763422,15.0,18.411952639521967,2.0,19.672315572906,9.899494936611665,,19.390719429665317,9.219544457292887,14.7648230602334,14.7648230602334,9.219544457292887
vice,19.05255888325765,19.026297590440446,14.45683229480096,19.672315572906,19.672315572906,14.45683229480096,19.026297590440446,19.05255888325765,18.384776310850235,7.810249675906654,2.0,1.0,1.0,19.672315572906,7.0,9.899494936611665,11.045361017187261,9.0,1.4142135623730951,15.937377450509228,5.0,7.0,1.0,17.204650534085253,14.89966442575134,13.038404810405298,15.556349186104045,18.138357147217054,19.672315572906,18.627936010197157,19.05255888325765,13.19090595827292,19.339079605813716,19.131126469708992,1.0,20.049937655763422,19.672315572906,3.1622776601683795,19.672315572906,19.339079605813716,16.34013463836819,19.672315572906,9.0,14.317821063276353,11.045361017187261,2.0,18.49324200890693,12.206555615733702,5.0,19.05255888325765,9.0,8.0,13.30413469565007,0.0,4.0,2.0,18.681541692269406,19.672315572906,18.384776310850235,7.0,19.672315572906,6.0,20.346989949375804,18.384776310850235,2.0,2.0,16.97056274847714,4.0,15.652475842498529,6.0,5.0,0.0,20.024984394500787,19.390719429665317,,1.0,14.798648586948742,18.384776310850235,7.0
voltairenetwork,18.81488772222678,18.81488772222678,19.672315572906,19.05255888325765,19.05255888325765,19.672315572906,18.81488772222678,18.81488772222678,2.0,7.0,0.0,18.411952639521967,18.49324200890693,2.0,0.0,0.0,11.045361017187261,2.23606797749979,1.4142135623730951,14.7648230602334,7.0710678118654755,20.46948949045872,11.0,19.131126469708992,14.7648230602334,8.0,11.180339887498949,12.083045973594572,19.05255888325765,18.627936010197157,19.672315572906,18.49324200890693,19.4164878389476,18.384776310850235,18.411952639521967,19.339079605813716,14.317821063276353,11.180339887498949,2.0,18.384776310850235,9.219544457292887,2.0,10.0,14.45683229480096,11.090536506409418,1.0,21.42428528562855,20.024984394500787,19.672315572906,19.672315572906,20.46948949045872,14.89966442575134,19.339079605813716,17.804493814764857,18.411952639521967,18.81488772222678,15.524174696260024,7.0,13.0,18.49324200890693,15.937377450509228,20.46948949045872,9.899494936611665,0.0,19.672315572906,0.0,19.131126469708992,18.411952639521967,18.384776310850235,19.672315572906,19.672315572906,7.0,20.024984394500787,9.219544457292887,1.0,,7.0,1.0,14.798648586948742
vox,19.05255888325765,14.45683229480096,19.05255888325765,7.0,7.0,19.05255888325765,14.45683229480096,19.05255888325765,12.206555615733702,19.672315572906,17.804493814764857,5.0,19.672315572906,0.0,18.49324200890693,5.0,2.0,9.0,9.0,9.1104335791443,4.0,16.431676725154983,11.045361017187261,18.49324200890693,14.89966442575134,6.0,10.0,4.47213595499958,19.672315572906,6.708203932499369,5.0990195135927845,18.384776310850235,18.627936010197157,20.46948949045872,10.488088481701515,20.049937655763422,15.0,6.0,0.0,2.0,14.798648586948742,23.727621035409346,7.0,18.627936010197157,1.0,11.0,18.49324200890693,19.05255888325765,14.7648230602334,18.384776310850235,19.672315572906,18.384776310850235,19.339079605813716,14.89966442575134,18.627936010197157,18.384776310850235,18.681541692269406,22.516660498395403,6.0,7.0,19.05255888325765,18.384776310850235,1.0,1.0,18.384776310850235,19.05255888325765,13.0,19.339079605813716,4.0,15.524174696260024,0.0,0.0,9.899494936611665,14.7648230602334,14.798648586948742,7.0,,1.0,19.672315572906
wapo,19.026297590440446,19.672315572906,7.0,2.0,2.0,7.0,19.672315572906,19.026297590440446,20.024984394500787,19.05255888325765,14.89966442575134,1.0,15.937377450509228,19.05255888325765,5.0,1.0,18.49324200890693,11.045361017187261,0.0,14.7648230602334,12.529964086141668,1.4142135623730951,0.0,21.42428528562855,15.588457268119896,15.937377450509228,15.556349186104045,3.1622776601683795,18.384776310850235,5.0,11.0,4.0,14.89966442575134,18.384776310850235,7.0710678118654755,18.411952639521967,23.727621035409346,6.0,17.804493814764857,2.0,16.34013463836819,20.049937655763422,18.49324200890693,19.339079605813716,2.23606797749979,11.045361017187261,17.69180601295413,18.81488772222678,1.4142135623730951,2.0,20.46948949045872,0.0,6.0,18.411952639521967,1.4142135623730951,5.0,12.206555615733702,19.672315572906,19.339079605813716,19.339079605813716,0.0,14.798648586948742,18.49324200890693,14.317821063276353,0.0,0.0,13.892443989449804,8.0,19.672315572906,8.0,22.516660498395403,18.49324200890693,15.652475842498529,14.7648230602334,18.384776310850235,1.0,1.0,,18.49324200890693
wsj,18.81488772222678,19.05255888325765,2.0,6.0,6.0,2.0,19.05255888325765,18.81488772222678,19.05255888325765,19.672315572906,18.411952639521967,5.0,19.05255888325765,0.0,20.049937655763422,19.672315572906,19.05255888325765,2.0,2.23606797749979,16.15549442140351,7.0,2.0,2.0,18.49324200890693,9.219544457292887,20.049937655763422,1.0,6.082762530298219,2.0,19.05255888325765,8.0,18.411952639521967,20.049937655763422,17.804493814764857,6.0,1.0,22.516660498395403,14.7648230602334,14.89966442575134,18.627936010197157,14.798648586948742,8.0,7.0,15.588457268119896,9.219544457292887,0.0,21.42428528562855,19.05255888325765,0.0,12.206555615733702,18.49324200890693,2.0,2.0,18.411952639521967,11.704699910719626,7.0,15.652475842498529,22.516660498395403,0.0,18.411952639521967,19.05255888325765,18.49324200890693,19.672315572906,19.339079605813716,1.0,7.0,17.72004514666935,18.411952639521967,18.49324200890693,18.81488772222678,18.681541692269406,5.0,9.899494936611665,9.219544457292887,7.0,14.798648586948742,19.672315572906,18.49324200890693,
