,aljazeera,alternet,americanconservative,ap,atlantic,axios,bbc,breitbart,businessinsider,buzzfeed,canary,cbs,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,economist,federalist,foreignaffairs,fox,globalresearch,guardian,huffingtonpost,infowars,intercept,jacobinmag,lewrockwell,mintpress,nationalreview,nbc,neweasternoutlook,npr,nypost,nytimes,opednews,pbs,pjmedia,rawstory,redstate,reuters,rt,slate,spectator,strategicculture,time,truthdig,usatoday,veteranstoday,vice,vox,wapo,wsj
lewrockwell,38.379682124790975,13.038404810405298,8.12403840463596,5.477225575051661,5.477225575051661,8.12403840463596,13.038404810405298,38.379682124790975,10.295630140987,4.898979485566356,3.1622776601683795,24.124676163629637,12.12435565298214,21.6794833886788,17.578395831246947,7.3484692283495345,11.704699910719626,8.54400374531753,1.4142135623730951,10.816653826391969,14.212670403551895,21.37755832643195,25.67099530598687,17.916472867168917,22.20360331117452,45.28796749689701,9.055385138137417,10.0,3.0,8.246211251235321,,14.352700094407323,17.146428199482248,30.870698080866262,7.810249675906654,9.273618495495704,13.038404810405298,8.306623862918075,15.394804318340652,7.280109889280518,25.03996805109783,4.242640687119285,9.539392014169456,8.48528137423857,17.11724276862369,13.038404810405298,11.357816691600547,13.19090595827292,16.55294535724685,7.280109889280518,15.033296378372908,21.02379604162864,10.816653826391969,41.10960958218893,18.973665961010276,17.4928556845359
mintpress,15.394804318340652,16.24807680927192,5.477225575051661,5.744562646538029,5.744562646538029,5.477225575051661,16.24807680927192,15.394804318340652,8.306623862918075,25.96150997149434,23.0,5.656854249492381,4.69041575982343,10.04987562112089,24.758836806279895,15.7797338380595,0.0,8.48528137423857,16.522711641858304,27.730849247724095,17.46424919657298,30.099833886584822,18.708286933869708,6.0,8.12403840463596,41.593268686170845,8.48528137423857,23.430749027719962,3.7416573867739413,33.18132004607411,14.352700094407323,,6.4031242374328485,9.433981132056603,25.15949125081825,28.319604517012593,4.47213595499958,3.0,12.206555615733702,17.204650534085253,9.055385138137417,2.8284271247461903,33.19638534539566,7.280109889280518,18.49324200890693,3.605551275463989,20.591260281974,12.206555615733702,5.830951894845301,13.45362404707371,10.04987562112089,2.8284271247461903,9.899494936611665,7.211102550927978,16.431676725154983,10.04987562112089
nationalreview,8.54400374531753,8.12403840463596,5.744562646538029,41.30375285612676,41.30375285612676,5.744562646538029,8.12403840463596,8.54400374531753,32.01562118716424,7.874007874011811,5.744562646538029,7.874007874011811,12.569805089976535,19.0,16.55294535724685,9.055385138137417,26.1725046566048,10.04987562112089,16.24807680927192,9.055385138137417,11.445523142259598,4.123105625617661,28.982753492378876,7.0,20.71231517720798,41.701318923986086,26.570660511172846,3.605551275463989,10.862780491200215,15.132745950421556,17.146428199482248,6.4031242374328485,,41.41255848169731,16.278820596099706,16.64331697709324,14.317821063276353,32.77193921634788,10.488088481701515,12.36931687685298,14.317821063276353,5.0990195135927845,18.05547008526779,10.295630140987,22.090722034374522,6.4031242374328485,6.324555320336759,11.445523142259598,16.792855623746664,14.317821063276353,13.92838827718412,14.177446878757825,19.4164878389476,10.295630140987,9.0,17.11724276862369
nbc,13.038404810405298,5.477225575051661,41.30375285612676,4.898979485566356,4.898979485566356,41.30375285612676,5.477225575051661,13.038404810405298,7.0,9.433981132056603,2.23606797749979,7.615773105863909,12.206555615733702,19.595917942265423,22.47220505424423,8.18535277187245,16.492422502470642,5.196152422706632,17.0,18.35755975068582,3.605551275463989,11.0,23.08679276123039,8.246211251235321,9.486832980505138,44.31703961232068,6.082762530298219,9.848857801796104,15.264337522473747,18.110770276274835,30.870698080866262,9.433981132056603,41.41255848169731,,36.0,51.15662224971465,37.107950630558946,39.45883931389772,32.7566787083184,48.062459362791664,30.659419433511783,29.410882339705484,39.0,25.298221281347036,39.92492955535426,30.59411708155671,36.796738985948195,30.01666203960727,24.698178070456937,29.13760456866693,40.099875311526844,39.0,34.08812109811862,39.102429592034305,39.8622628559895,30.59411708155671
neweasternoutlook,16.24807680927192,5.744562646538029,4.898979485566356,2.449489742783178,2.449489742783178,4.898979485566356,5.744562646538029,16.24807680927192,38.379682124790975,7.3484692283495345,8.306623862918075,5.385164807134504,11.704699910719626,10.44030650891055,13.638181696985855,9.695359714832659,33.03028912982749,9.695359714832659,18.601075237738275,13.638181696985855,34.0147027033899,15.362291495737216,32.03123475609393,8.602325267042627,4.358898943540674,34.19064199455752,15.811388300841896,37.0,9.433981132056603,12.727922061357855,7.810249675906654,25.15949125081825,16.278820596099706,36.0,,12.206555615733702,3.4641016151377544,40.01249804748511,11.357816691600547,8.306623862918075,18.138357147217054,27.892651361962706,12.0,15.0,3.0,15.362291495737216,10.099504938362077,11.489125293076057,25.573423705088842,8.774964387392123,16.673332000533065,14.45683229480096,10.0,3.0,12.24744871391589,1.0
npr,8.12403840463596,41.30375285612676,2.449489742783178,24.24871130596428,24.24871130596428,2.449489742783178,41.30375285612676,8.12403840463596,15.394804318340652,10.295630140987,6.324555320336759,8.54400374531753,12.96148139681572,2.8284271247461903,5.385164807134504,13.856406460551018,20.248456731316587,31.144823004794873,16.278820596099706,12.84523257866513,8.246211251235321,10.488088481701515,30.93541659651604,9.0,11.575836902790225,42.40283009422838,11.357816691600547,12.727922061357855,1.0,6.082762530298219,9.273618495495704,28.319604517012593,16.64331697709324,51.15662224971465,12.206555615733702,,33.95585369269929,37.027017163147235,27.09243436828813,45.880278987817846,36.069377593742864,33.03028912982749,14.177446878757825,42.5205832509386,34.08812109811862,37.376463182061514,27.03701166919155,23.62202362203543,35.07135583350036,33.97057550292606,11.224972160321824,29.13760456866693,23.45207879911715,36.45545226711637,18.384776310850235,27.03701166919155
nypost,5.477225575051661,4.898979485566356,24.24871130596428,27.0,27.0,24.24871130596428,4.898979485566356,5.477225575051661,8.54400374531753,8.306623862918075,4.898979485566356,1.4142135623730951,8.306623862918075,12.083045973594572,15.165750888103101,5.0,27.730849247724095,5.0,23.430749027719962,0.0,18.681541692269406,2.0,29.444863728670914,37.749172176353746,8.246211251235321,46.2709412050371,12.96148139681572,24.839484696748443,31.160872901765767,19.467922333931785,13.038404810405298,4.47213595499958,14.317821063276353,37.107950630558946,3.4641016151377544,33.95585369269929,,15.0,1.0,9.848857801796104,8.48528137423857,42.720018726587654,6.708203932499369,9.0,23.08679276123039,30.099833886584822,2.0,3.605551275463989,10.816653826391969,15.231546211727817,9.695359714832659,0.0,31.144823004794873,5.0,16.55294535724685,3.0
nytimes,5.744562646538029,2.449489742783178,27.0,9.0,9.0,27.0,2.449489742783178,5.744562646538029,13.038404810405298,32.01562118716424,25.96150997149434,3.1622776601683795,9.643650760992955,10.816653826391969,13.490737563232042,17.74823934929885,33.67491648096547,16.55294535724685,15.231546211727817,10.44030650891055,1.4142135623730951,31.20897306865447,34.72751070837067,23.173260452512935,6.708203932499369,40.22437072223753,3.0,11.224972160321824,5.0990195135927845,15.0,8.306623862918075,3.0,32.77193921634788,39.45883931389772,40.01249804748511,37.027017163147235,15.0,,9.899494936611665,18.05547008526779,5.477225575051661,11.832159566199232,12.206555615733702,37.70941526992961,9.273618495495704,11.832159566199232,25.729360660537214,24.879710609249457,8.306623862918075,6.164414002968976,14.142135623730951,17.804493814764857,10.44030650891055,6.4031242374328485,33.60059523282288,9.273618495495704
opednews,41.30375285612676,24.24871130596428,9.0,10.954451150103322,10.954451150103322,9.0,24.24871130596428,41.30375285612676,16.24807680927192,7.0,7.874007874011811,23.0,24.124676163629637,12.68857754044952,3.0,17.029386365926403,26.019223662515376,3.0,9.695359714832659,2.8284271247461903,22.9128784747792,5.385164807134504,26.19160170741759,26.0,25.495097567963924,37.12142238654117,9.055385138137417,21.563858652847824,16.583123951777,16.278820596099706,15.394804318340652,12.206555615733702,10.488088481701515,32.7566787083184,11.357816691600547,27.09243436828813,1.0,9.899494936611665,,13.601470508735444,13.19090595827292,11.40175425099138,12.083045973594572,12.0,3.605551275463989,42.16633728461603,11.40175425099138,8.0,18.601075237738275,29.8496231131986,12.206555615733702,15.556349186104045,2.0,16.15549442140351,10.44030650891055,12.041594578792296
pbs,4.898979485566356,27.0,10.954451150103322,5.477225575051661,5.477225575051661,10.954451150103322,27.0,4.898979485566356,8.12403840463596,38.379682124790975,9.433981132056603,5.744562646538029,5.656854249492381,12.12435565298214,12.84523257866513,18.35755975068582,36.61966684720111,19.595917942265423,35.24202037341219,12.083045973594572,14.212670403551895,16.673332000533065,30.099833886584822,20.248456731316587,29.03446228191595,42.720018726587654,4.123105625617661,10.0,3.4641016151377544,10.0,7.280109889280518,17.204650534085253,12.36931687685298,48.062459362791664,8.306623862918075,45.880278987817846,9.848857801796104,18.05547008526779,13.601470508735444,,7.0710678118654755,10.392304845413264,6.4031242374328485,7.280109889280518,8.306623862918075,13.892443989449804,4.47213595499958,41.24318125460256,11.704699910719626,10.63014581273465,15.524174696260024,30.430248109405877,8.48528137423857,11.704699910719626,7.280109889280518,10.0
pjmedia,2.449489742783178,9.0,5.477225575051661,19.209372712298546,19.209372712298546,5.477225575051661,9.0,2.449489742783178,5.477225575051661,15.394804318340652,7.3484692283495345,2.23606797749979,7.874007874011811,4.69041575982343,21.6794833886788,19.949937343260004,31.144823004794873,10.816653826391969,11.789826122551595,10.816653826391969,5.916079783099616,3.0,43.15089802078283,9.848857801796104,9.219544457292887,4.242640687119285,12.206555615733702,7.0,19.209372712298546,7.0,25.03996805109783,9.055385138137417,14.317821063276353,30.659419433511783,18.138357147217054,36.069377593742864,8.48528137423857,5.477225575051661,13.19090595827292,7.0710678118654755,,36.069377593742864,11.090536506409418,12.041594578792296,10.392304845413264,9.273618495495704,10.198039027185569,12.409673645990857,2.23606797749979,42.61455150532503,11.045361017187261,8.602325267042627,17.029386365926403,30.870698080866262,10.04987562112089,13.638181696985855
rawstory,24.24871130596428,10.954451150103322,19.209372712298546,3.3166247903554,3.3166247903554,19.209372712298546,10.954451150103322,24.24871130596428,5.744562646538029,8.54400374531753,10.295630140987,8.306623862918075,7.615773105863909,12.569805089976535,10.04987562112089,17.578395831246947,12.206555615733702,4.69041575982343,23.53720459187964,22.135943621178654,15.684387141358123,20.493901531919196,30.347981810987037,27.477263328068172,11.40175425099138,27.202941017470888,8.48528137423857,12.165525060596439,10.862780491200215,17.146428199482248,4.242640687119285,2.8284271247461903,5.0990195135927845,29.410882339705484,27.892651361962706,33.03028912982749,42.720018726587654,11.832159566199232,11.40175425099138,10.392304845413264,36.069377593742864,,25.0,13.30413469565007,12.206555615733702,19.72308292331602,13.19090595827292,18.49324200890693,18.81488772222678,28.705400188814647,23.173260452512935,42.731721238442994,25.573423705088842,27.27636339397171,21.307275752662516,37.456641600656084
redstate,27.0,5.477225575051661,3.3166247903554,8.306623862918075,8.306623862918075,3.3166247903554,5.477225575051661,27.0,41.30375285612676,13.038404810405298,8.306623862918075,6.324555320336759,5.385164807134504,12.206555615733702,19.0,24.758836806279895,7.3484692283495345,12.206555615733702,11.704699910719626,15.231546211727817,12.806248474865697,11.0,35.52463933666322,23.08679276123039,6.0,29.34280150224242,44.06812907306141,8.12403840463596,5.385164807134504,11.357816691600547,9.539392014169456,33.19638534539566,18.05547008526779,39.0,12.0,14.177446878757825,6.708203932499369,12.206555615733702,12.083045973594572,6.4031242374328485,11.090536506409418,25.0,,28.089143810376278,4.123105625617661,36.013886210738214,11.704699910719626,9.433981132056603,10.099504938362077,11.661903789690601,7.874007874011811,9.486832980505138,1.0,42.02380277890139,8.0,5.830951894845301
reuters,9.0,19.209372712298546,8.306623862918075,32.01562118716424,32.01562118716424,8.306623862918075,19.209372712298546,9.0,4.898979485566356,16.24807680927192,32.01562118716424,4.898979485566356,8.54400374531753,11.704699910719626,19.595917942265423,16.55294535724685,15.7797338380595,11.704699910719626,18.708286933869708,17.26267650163207,3.605551275463989,3.7416573867739413,31.76476034853718,8.06225774829855,20.518284528683193,7.0,43.657759905886145,9.848857801796104,12.083045973594572,12.727922061357855,8.48528137423857,7.280109889280518,10.295630140987,25.298221281347036,15.0,42.5205832509386,9.0,37.70941526992961,12.0,7.280109889280518,12.041594578792296,13.30413469565007,28.089143810376278,,11.357816691600547,34.713109915419565,10.816653826391969,39.45883931389772,18.24828759089466,10.04987562112089,15.556349186104045,19.595917942265423,10.677078252031311,8.602325267042627,10.816653826391969,36.359317925395686
rt,10.954451150103322,3.3166247903554,32.01562118716424,9.16515138991168,9.16515138991168,32.01562118716424,3.3166247903554,10.954451150103322,2.449489742783178,8.12403840463596,7.0,25.96150997149434,1.4142135623730951,12.96148139681572,10.44030650891055,22.47220505424423,9.055385138137417,0.0,8.54400374531753,10.816653826391969,17.0,12.68857754044952,25.80697580112788,18.110770276274835,3.605551275463989,8.0,42.49705872175156,41.86884283091664,11.045361017187261,17.52141546793523,17.11724276862369,18.49324200890693,22.090722034374522,39.92492955535426,3.0,34.08812109811862,23.08679276123039,9.273618495495704,3.605551275463989,8.306623862918075,10.392304845413264,12.206555615733702,4.123105625617661,11.357816691600547,,6.4031242374328485,0.0,33.97057550292606,11.489125293076057,30.59411708155671,10.295630140987,2.8284271247461903,7.280109889280518,15.0,1.0,9.848857801796104
slate,5.477225575051661,8.306623862918075,9.16515138991168,20.615528128088304,20.615528128088304,9.16515138991168,8.306623862918075,5.477225575051661,24.24871130596428,5.477225575051661,38.379682124790975,7.874007874011811,3.1622776601683795,8.306623862918075,2.8284271247461903,13.638181696985855,8.18535277187245,26.1725046566048,8.48528137423857,1.4142135623730951,8.54400374531753,13.152946437965905,29.444863728670914,9.433981132056603,9.0,9.486832980505138,18.138357147217054,9.0,1.0,11.575836902790225,13.038404810405298,3.605551275463989,6.4031242374328485,30.59411708155671,15.362291495737216,37.376463182061514,30.099833886584822,11.832159566199232,42.16633728461603,13.892443989449804,9.273618495495704,19.72308292331602,36.013886210738214,34.713109915419565,6.4031242374328485,,9.539392014169456,9.539392014169456,8.602325267042627,34.058772731852805,9.055385138137417,38.7556447501522,16.673332000533065,8.12403840463596,14.035668847618199,18.138357147217054
spectator,19.209372712298546,32.01562118716424,20.615528128088304,10.862780491200215,10.862780491200215,20.615528128088304,32.01562118716424,19.209372712298546,27.0,5.744562646538029,15.394804318340652,9.433981132056603,23.0,9.643650760992955,12.083045973594572,5.385164807134504,9.695359714832659,16.492422502470642,10.04987562112089,16.522711641858304,10.816653826391969,2.0,32.526911934581186,25.019992006393608,33.24154027718932,20.808652046684813,44.64302857109943,6.708203932499369,10.44030650891055,21.2602916254693,11.357816691600547,20.591260281974,6.324555320336759,36.796738985948195,10.099504938362077,27.03701166919155,2.0,25.729360660537214,11.40175425099138,4.47213595499958,10.198039027185569,13.19090595827292,11.704699910719626,10.816653826391969,0.0,9.539392014169456,,4.47213595499958,3.605551275463989,12.206555615733702,8.48528137423857,27.09243436828813,3.4641016151377544,36.0,11.40175425099138,10.198039027185569
strategicculture,3.3166247903554,9.16515138991168,10.862780491200215,16.15549442140351,16.15549442140351,10.862780491200215,9.16515138991168,3.3166247903554,9.0,41.30375285612676,8.54400374531753,7.3484692283495345,5.744562646538029,24.124676163629637,10.816653826391969,15.165750888103101,13.856406460551018,33.03028912982749,5.196152422706632,16.24807680927192,27.730849247724095,14.212670403551895,27.910571473905726,14.594519519326424,10.295630140987,4.358898943540674,43.70354676682432,18.788294228055936,44.9221548904324,15.0,13.19090595827292,12.206555615733702,11.445523142259598,30.01666203960727,11.489125293076057,23.62202362203543,3.605551275463989,24.879710609249457,8.0,41.24318125460256,12.409673645990857,18.49324200890693,9.433981132056603,39.45883931389772,33.97057550292606,9.539392014169456,4.47213595499958,,16.401219466856727,17.204650534085253,16.15549442140351,27.80287754891569,25.37715508089904,9.055385138137417,16.0,42.09513035969837
time,8.306623862918075,20.615528128088304,16.15549442140351,5.477225575051661,5.477225575051661,16.15549442140351,20.615528128088304,8.306623862918075,10.954451150103322,4.898979485566356,13.038404810405298,10.295630140987,2.23606797749979,5.656854249492381,12.68857754044952,13.490737563232042,5.0,20.248456731316587,9.695359714832659,17.0,9.055385138137417,17.46424919657298,21.37755832643195,20.248456731316587,21.93171219946131,6.708203932499369,42.40283009422838,29.49576240750525,3.1622776601683795,9.899494936611665,16.55294535724685,5.830951894845301,16.792855623746664,24.698178070456937,25.573423705088842,35.07135583350036,10.816653826391969,8.306623862918075,18.601075237738275,11.704699910719626,2.23606797749979,18.81488772222678,10.099504938362077,18.24828759089466,11.489125293076057,8.602325267042627,3.605551275463989,16.401219466856727,,26.419689627245813,8.246211251235321,10.04987562112089,8.12403840463596,11.575836902790225,8.06225774829855,33.06055050963308
truthdig,32.01562118716424,10.862780491200215,5.477225575051661,7.681145747868608,7.681145747868608,5.477225575051661,10.862780491200215,32.01562118716424,5.477225575051661,2.449489742783178,16.24807680927192,8.306623862918075,8.306623862918075,7.874007874011811,12.12435565298214,3.0,17.74823934929885,27.730849247724095,31.144823004794873,18.601075237738275,18.35755975068582,11.445523142259598,30.099833886584822,25.67099530598687,11.224972160321824,35.17101079013795,41.48493702538308,8.717797887081348,4.0,8.54400374531753,7.280109889280518,13.45362404707371,14.317821063276353,29.13760456866693,8.774964387392123,33.97057550292606,15.231546211727817,6.164414002968976,29.8496231131986,10.63014581273465,42.61455150532503,28.705400188814647,11.661903789690601,10.04987562112089,30.59411708155671,34.058772731852805,12.206555615733702,17.204650534085253,26.419689627245813,,5.477225575051661,26.267851073127396,8.48528137423857,10.04987562112089,8.12403840463596,10.488088481701515
usatoday,9.16515138991168,16.15549442140351,7.681145747868608,7.0710678118654755,7.0710678118654755,7.681145747868608,16.15549442140351,9.16515138991168,19.209372712298546,24.24871130596428,8.12403840463596,32.01562118716424,6.324555320336759,7.615773105863909,4.69041575982343,12.84523257866513,17.029386365926403,33.67491648096547,5.0,16.278820596099706,13.638181696985855,3.605551275463989,4.123105625617661,18.708286933869708,17.916472867168917,10.0,41.48493702538308,12.041594578792296,29.154759474226502,41.7612260356422,15.033296378372908,10.04987562112089,13.92838827718412,40.099875311526844,16.673332000533065,11.224972160321824,9.695359714832659,14.142135623730951,12.206555615733702,15.524174696260024,11.045361017187261,23.173260452512935,7.874007874011811,15.556349186104045,10.295630140987,9.055385138137417,8.48528137423857,16.15549442140351,8.246211251235321,5.477225575051661,,10.04987562112089,9.433981132056603,19.72308292331602,12.041594578792296,10.392304845413264
veteranstoday,20.615528128088304,5.477225575051661,7.0710678118654755,7.211102550927978,7.211102550927978,7.0710678118654755,5.477225575051661,20.615528128088304,3.3166247903554,27.0,5.477225575051661,7.0,4.898979485566356,5.385164807134504,12.569805089976535,21.6794833886788,18.35755975068582,26.019223662515376,16.55294535724685,23.430749027719962,12.84523257866513,34.0147027033899,11.0,28.982753492378876,6.0,22.20360331117452,42.720018726587654,3.0,29.444863728670914,6.782329983125268,21.02379604162864,2.8284271247461903,14.177446878757825,39.0,14.45683229480096,29.13760456866693,0.0,17.804493814764857,15.556349186104045,30.430248109405877,8.602325267042627,42.731721238442994,9.486832980505138,19.595917942265423,2.8284271247461903,38.7556447501522,27.09243436828813,27.80287754891569,10.04987562112089,26.267851073127396,10.04987562112089,,7.874007874011811,11.0,1.0,23.388031127053
vice,10.862780491200215,7.681145747868608,7.211102550927978,8.306623862918075,8.306623862918075,7.211102550927978,7.681145747868608,10.862780491200215,8.306623862918075,9.0,5.744562646538029,38.379682124790975,25.96150997149434,8.54400374531753,12.206555615733702,10.04987562112089,19.949937343260004,36.61966684720111,3.0,15.231546211727817,0.0,8.246211251235321,15.362291495737216,23.08679276123039,7.0,8.12403840463596,45.28796749689701,14.422205101855956,10.04987562112089,9.055385138137417,10.816653826391969,9.899494936611665,19.4164878389476,34.08812109811862,10.0,23.45207879911715,31.144823004794873,10.44030650891055,2.0,8.48528137423857,17.029386365926403,25.573423705088842,1.0,10.677078252031311,7.280109889280518,16.673332000533065,3.4641016151377544,25.37715508089904,8.12403840463596,8.48528137423857,9.433981132056603,7.874007874011811,,9.848857801796104,11.357816691600547,12.727922061357855
vox,16.15549442140351,7.0710678118654755,8.306623862918075,11.0,11.0,8.306623862918075,7.0710678118654755,16.15549442140351,32.01562118716424,10.954451150103322,41.30375285612676,15.394804318340652,7.874007874011811,1.4142135623730951,11.704699910719626,19.0,17.578395831246947,31.144823004794873,19.595917942265423,9.695359714832659,10.44030650891055,18.681541692269406,10.488088481701515,32.03123475609393,8.246211251235321,20.71231517720798,41.593268686170845,9.055385138137417,11.045361017187261,23.108440016582687,41.10960958218893,7.211102550927978,10.295630140987,39.102429592034305,3.0,36.45545226711637,5.0,6.4031242374328485,16.15549442140351,11.704699910719626,30.870698080866262,27.27636339397171,42.02380277890139,8.602325267042627,15.0,8.12403840463596,36.0,9.055385138137417,11.575836902790225,10.04987562112089,19.72308292331602,11.0,9.848857801796104,,2.23606797749979,10.04987562112089
wapo,5.477225575051661,7.211102550927978,11.0,12.68857754044952,12.68857754044952,11.0,7.211102550927978,5.477225575051661,9.16515138991168,5.477225575051661,4.898979485566356,8.54400374531753,9.433981132056603,3.1622776601683795,12.96148139681572,19.595917942265423,24.758836806279895,12.206555615733702,10.816653826391969,35.24202037341219,2.8284271247461903,1.4142135623730951,2.0,30.93541659651604,8.602325267042627,9.486832980505138,41.701318923986086,8.48528137423857,10.0,29.13760456866693,18.973665961010276,16.431676725154983,9.0,39.8622628559895,12.24744871391589,18.384776310850235,16.55294535724685,33.60059523282288,10.44030650891055,7.280109889280518,10.04987562112089,21.307275752662516,8.0,10.816653826391969,1.0,14.035668847618199,11.40175425099138,16.0,8.06225774829855,8.12403840463596,12.041594578792296,1.0,11.357816691600547,2.23606797749979,,19.4164878389476
wsj,7.681145747868608,8.306623862918075,12.68857754044952,15.297058540778355,15.297058540778355,12.68857754044952,8.306623862918075,7.681145747868608,20.615528128088304,19.209372712298546,2.449489742783178,13.038404810405298,7.3484692283495345,23.0,8.306623862918075,10.44030650891055,16.55294535724685,7.3484692283495345,4.69041575982343,11.789826122551595,12.083045973594572,22.9128784747792,31.20897306865447,29.444863728670914,9.0,4.358898943540674,44.31703961232068,26.570660511172846,23.430749027719962,3.0,17.4928556845359,10.04987562112089,17.11724276862369,30.59411708155671,1.0,27.03701166919155,3.0,9.273618495495704,12.041594578792296,10.0,13.638181696985855,37.456641600656084,5.830951894845301,36.359317925395686,9.848857801796104,18.138357147217054,10.198039027185569,42.09513035969837,33.06055050963308,10.488088481701515,10.392304845413264,23.388031127053,12.727922061357855,10.04987562112089,19.4164878389476,
