,aljazeera,alternet,americanconservative,americanspectator,ap,atlantic,axios,bbc,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,federalist,fivethirtyeight,fox,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,newyorker,npr,nypost,nytimes,opednews,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,vox,wapo,wsj
intercept,12.36931687685298,16.0,4.242640687119285,20.0,20.0,4.242640687119285,16.0,12.36931687685298,58.146367040426526,57.89645930452051,55.937465083787984,7.0,56.71860364994893,58.69412236331676,0.0,1.0,23.194827009486403,55.794264938253285,46.06517122512408,61.1310068623117,54.48853090330111,55.98214000911362,58.69412236331676,28.0178514522438,53.74011537017761,59.39696961966999,0.0,59.39696961966999,53.749418601506754,53.74011537017761,,39.30648801406709,53.74011537017761,0.0,53.749418601506754,56.124860801609124,5.0,43.04648650006177,0.0,59.6992462263972,4.0,53.74011537017761,53.749418601506754,53.749418601506754,53.74011537017761,55.794264938253285,56.04462507680822,53.749418601506754,55.98214000911362,53.74011537017761,0.0,56.71860364994893,0.0,56.639209034025185,1.0,39.30648801406709,53.74011537017761,0.0,53.749418601506754,56.124860801609124,5.0,43.04648650006177,0.0,59.6992462263972,4.0
jacobinmag,16.0,46.14108798023731,20.0,12.649110640673518,12.649110640673518,20.0,46.14108798023731,16.0,55.794264938253285,7.0,15.0,57.175169435691224,58.69412236331676,1.0,5.0,0.0,26.0,56.04462507680822,46.06517122512408,3.0,22.47220505424423,53.74011537017761,1.0,32.2490309931942,53.74011537017761,4.0,59.6992462263972,44.56455991031439,56.124860801609124,0.0,39.30648801406709,,59.472682804797024,44.14748010928823,58.12056434688156,58.770741019660456,58.83026432033091,8.94427190999916,56.64803615307419,21.37755832643195,58.770741019660456,43.840620433565945,58.70264048575669,58.12056434688156,58.83026432033091,58.83026432033091,58.12056434688156,48.7134478352744,4.123105625617661,58.83026432033091,55.910642993977454,58.12056434688156,0.0,0.0,56.71860364994893,0.0,56.639209034025185,1.0,39.30648801406709,53.74011537017761,0.0,53.749418601506754,56.124860801609124,5.0,43.04648650006177
jpost,7.0,4.242640687119285,12.649110640673518,12.649110640673518,12.649110640673518,12.649110640673518,4.242640687119285,7.0,3.605551275463989,56.07138307550475,7.0,10.0,5.0,4.242640687119285,1.0,15.0,56.639209034025185,53.749418601506754,45.617978911828175,56.71860364994893,56.124860801609124,53.41348144429457,4.242640687119285,44.27188724235731,53.749418601506754,4.123105625617661,4.0,56.71860364994893,5.0,53.749418601506754,53.74011537017761,59.472682804797024,,58.215118311311535,6.324555320336759,40.29888335921977,55.39855593785816,5.385164807134504,55.49774770204643,52.81098370604357,2.8284271247461903,40.8656334834051,5.385164807134504,59.033888572581766,5.385164807134504,55.39855593785816,55.49774770204643,55.49774770204643,55.39855593785816,56.07138307550475,52.38320341483518,55.49774770204643,57.3149195236284,55.39855593785816,58.770741019660456,58.770741019660456,58.770741019660456,55.90169943749474,58.770741019660456,57.982756057296896,59.472682804797024,44.14748010928823,58.12056434688156,58.770741019660456,58.83026432033091
lewrockwell,16.0,20.0,12.649110640673518,56.07138307550475,56.07138307550475,12.649110640673518,20.0,16.0,7.0,8.06225774829855,15.0,12.36931687685298,1.0,0.0,1.0,58.69412236331676,56.64803615307419,55.98214000911362,41.30375285612676,56.78027826631356,36.24913792078372,56.78027826631356,0.0,28.0,56.07138307550475,4.123105625617661,53.74011537017761,23.345235059857504,43.04648650006177,56.124860801609124,0.0,44.14748010928823,58.215118311311535,,53.749418601506754,4.123105625617661,53.74011537017761,28.0,1.0,53.749418601506754,0.0,53.41348144429457,56.78027826631356,46.06517122512408,53.749418601506754,27.0,56.64803615307419,1.0,0.0,0.0,1.0,16.0,59.39696961966999,0.0,5.0,1.0,55.326304774492215,5.385164807134504,5.385164807134504,5.385164807134504,58.034472514187634,5.385164807134504,58.215118311311535,6.324555320336759,40.29888335921977
mintpress,46.14108798023731,12.649110640673518,56.07138307550475,10.198039027185569,10.198039027185569,56.07138307550475,12.649110640673518,46.14108798023731,12.36931687685298,56.07138307550475,55.794264938253285,55.794264938253285,4.242640687119285,49.39635614091387,16.0,1.0,56.64803615307419,53.74011537017761,21.02379604162864,56.78027826631356,56.621550667568265,46.06517122512408,53.749418601506754,28.442925306655784,56.78027826631356,4.0,53.749418601506754,59.472682804797024,0.0,5.0,53.749418601506754,58.12056434688156,6.324555320336759,53.749418601506754,,59.39696961966999,5.0,59.472682804797024,5.656854249492381,40.69397989875161,56.71860364994893,5.0,56.78027826631356,54.48853090330111,0.0,41.641325627314025,5.0,61.1310068623117,3.0,56.71860364994893,56.78027826631356,56.78027826631356,56.71860364994893,57.89645930452051,53.74011537017761,56.78027826631356,58.69412236331676,56.71860364994893,55.49774770204643,58.83026432033091,53.749418601506754,53.749418601506754,53.749418601506754,5.656854249492381,53.749418601506754
motherjones,4.242640687119285,12.649110640673518,10.198039027185569,49.48737212663449,49.48737212663449,10.198039027185569,12.649110640673518,4.242640687119285,16.0,58.146367040426526,57.175169435691224,53.74011537017761,46.216880033165374,16.0,59.39696961966999,4.242640687119285,56.639209034025185,62.321745803531535,46.06517122512408,56.71860364994893,52.630789467763066,53.749418601506754,56.124860801609124,28.0178514522438,53.74011537017761,15.524174696260024,53.749418601506754,5.0,59.6992462263972,43.04648650006177,56.124860801609124,58.770741019660456,40.29888335921977,4.123105625617661,59.39696961966999,,5.0,59.39696961966999,5.0,59.472682804797024,5.656854249492381,40.69397989875161,56.71860364994893,5.0,56.78027826631356,54.48853090330111,0.0,41.641325627314025,5.0,61.1310068623117,3.0,56.71860364994893,56.78027826631356,56.78027826631356,56.71860364994893,57.89645930452051,53.74011537017761,56.78027826631356,58.69412236331676,56.71860364994893,56.78027826631356,2.8284271247461903,56.64803615307419,5.0,5.0
msnbc,20.0,56.07138307550475,49.48737212663449,15.0,15.0,49.48737212663449,56.07138307550475,20.0,7.0,55.794264938253285,57.89645930452051,16.0,49.39635614091387,12.36931687685298,0.0,0.0,58.59180830116101,26.0,44.48595283907045,57.89645930452051,53.41348144429457,27.0,5.0,53.74011537017761,56.04462507680822,58.83026432033091,53.74011537017761,5.656854249492381,4.0,0.0,5.0,58.83026432033091,55.39855593785816,53.74011537017761,5.0,5.0,,16.278820596099706,16.278820596099706,47.41307836451879,16.278820596099706,47.50789408087881,16.492422502470642,38.67815921162743,44.01136216933077,16.278820596099706,44.090815370097204,54.85435260760991,20.0,45.760244754590204,16.278820596099706,49.56813492557492,20.223748416156685,44.01136216933077,44.090815370097204,44.090815370097204,44.01136216933077,45.51922670696417,57.3410847473258,44.090815370097204,46.52956049652737,44.01136216933077,0.0,56.78027826631356,2.8284271247461903
nationalreview,12.649110640673518,10.198039027185569,15.0,15.0,15.0,15.0,10.198039027185569,12.649110640673518,16.0,3.605551275463989,7.0,55.937465083787984,57.89645930452051,15.0,5.0,0.0,55.90169943749474,27.0,45.617978911828175,53.74011537017761,53.41348144429457,56.64803615307419,43.04648650006177,1.0,53.749418601506754,4.123105625617661,55.794264938253285,5.656854249492381,53.74011537017761,59.6992462263972,43.04648650006177,8.94427190999916,5.385164807134504,28.0,59.472682804797024,59.39696961966999,16.278820596099706,,12.36931687685298,12.36931687685298,12.36931687685298,59.38013135721409,12.36931687685298,59.90826320300064,13.341664064126334,42.21374183841087,57.175169435691224,12.36931687685298,57.39337940912697,48.46648326421054,9.055385138137417,38.8329756778952,12.36931687685298,57.62811813689564,12.041594578792296,57.175169435691224,57.39337940912697,57.39337940912697,57.175169435691224,55.98214000911362,47.81213235152768,57.39337940912697,58.677082408722406,57.175169435691224,20.0
nbc,12.649110640673518,49.48737212663449,15.0,15.0,15.0,15.0,49.48737212663449,12.649110640673518,46.14108798023731,7.0,56.07138307550475,15.0,7.0,59.39696961966999,1.0,1.0,56.64803615307419,27.0,59.6992462263972,56.78027826631356,52.630789467763066,1.0,0.0,52.630789467763066,28.0178514522438,3.1622776601683795,56.04462507680822,5.0,53.749418601506754,4.0,0.0,56.64803615307419,55.49774770204643,1.0,5.656854249492381,5.0,16.278820596099706,12.36931687685298,,4.0,55.98214000911362,55.98214000911362,55.98214000911362,56.04462507680822,55.98214000911362,58.12056434688156,56.71860364994893,43.965895873961216,57.982756057296896,55.98214000911362,58.69412236331676,8.0,53.749418601506754,21.0,55.98214000911362,43.657759905886145,55.910642993977454,57.982756057296896,58.69412236331676,58.69412236331676,57.982756057296896,48.54894437575342,1.0,58.69412236331676,55.98214000911362
newyorker,56.07138307550475,15.0,15.0,57.89645930452051,57.89645930452051,15.0,15.0,56.07138307550475,4.242640687119285,12.36931687685298,8.06225774829855,7.0,57.175169435691224,56.71860364994893,15.0,16.0,58.770741019660456,26.0,4.0,58.69412236331676,42.01190307520001,0.0,59.6992462263972,56.71860364994893,39.30648801406709,4.0,53.749418601506754,12.649110640673518,53.749418601506754,53.74011537017761,59.6992462263972,21.37755832643195,52.81098370604357,53.749418601506754,40.69397989875161,59.472682804797024,47.41307836451879,12.36931687685298,4.0,,6.324555320336759,59.472682804797024,1.0,1.0,1.0,56.78027826631356,1.0,56.64803615307419,0.0,39.293765408777,53.749418601506754,1.0,53.74011537017761,56.859475903318,5.656854249492381,43.520110293977886,1.0,60.14149981501958,4.123105625617661,53.749418601506754,53.74011537017761,53.74011537017761,53.749418601506754,56.07138307550475,56.78027826631356
npr,10.198039027185569,15.0,57.89645930452051,15.0,15.0,57.89645930452051,15.0,10.198039027185569,20.0,16.0,56.07138307550475,15.0,10.0,58.69412236331676,58.69412236331676,59.39696961966999,56.639209034025185,11.0,53.74011537017761,56.71860364994893,9.0,0.0,4.0,45.617978911828175,28.0,39.293765408777,55.98214000911362,56.78027826631356,53.74011537017761,53.749418601506754,4.0,58.770741019660456,2.8284271247461903,0.0,56.71860364994893,5.656854249492381,16.278820596099706,12.36931687685298,55.98214000911362,6.324555320336759,,54.48853090330111,3.605551275463989,53.49766350038102,8.0,8.0,8.0,56.859475903318,8.0,57.201398584300364,9.0,40.311288741492746,54.3323108288245,8.0,54.48853090330111,50.57667446560717,6.4031242374328485,39.96248240537617,8.0,56.674509261219015,8.94427190999916,54.3323108288245,54.48853090330111,54.48853090330111,54.3323108288245
nypost,49.48737212663449,15.0,15.0,58.59180830116101,58.59180830116101,15.0,15.0,49.48737212663449,12.649110640673518,7.0,58.146367040426526,55.794264938253285,12.36931687685298,5.0,1.0,0.0,1.0,44.598206241955516,53.749418601506754,43.04648650006177,53.41348144429457,1.0,53.74011537017761,53.74011537017761,42.2965719651132,53.749418601506754,53.74011537017761,5.656854249492381,55.794264938253285,53.749418601506754,53.74011537017761,43.840620433565945,40.8656334834051,53.41348144429457,5.0,40.69397989875161,47.50789408087881,59.38013135721409,55.98214000911362,59.472682804797024,54.48853090330111,,5.656854249492381,53.74011537017761,6.324555320336759,59.472682804797024,1.0,1.0,1.0,56.78027826631356,1.0,56.64803615307419,0.0,39.293765408777,53.749418601506754,1.0,53.74011537017761,56.859475903318,5.656854249492381,43.520110293977886,1.0,60.14149981501958,4.123105625617661,53.749418601506754,53.74011537017761
nytimes,15.0,57.89645930452051,58.59180830116101,16.0,16.0,58.59180830116101,57.89645930452051,15.0,12.649110640673518,16.0,55.794264938253285,57.175169435691224,55.794264938253285,1.0,4.242640687119285,5.0,1.0,27.0,53.749418601506754,41.43669871020132,50.41825066382212,16.0,53.749418601506754,26.0,40.69397989875161,1.0,56.64803615307419,1.0,56.04462507680822,53.74011537017761,53.749418601506754,58.70264048575669,5.385164807134504,56.78027826631356,56.78027826631356,56.71860364994893,16.492422502470642,12.36931687685298,55.98214000911362,1.0,3.605551275463989,5.656854249492381,,1.0,1.0,56.04462507680822,2.23606797749979,56.639209034025185,4.242640687119285,4.242640687119285,4.242640687119285,58.69412236331676,4.242640687119285,58.770741019660456,5.0,40.36087214122113,55.98214000911362,4.242640687119285,56.04462507680822,54.3323108288245,1.0,41.6293165929973,4.242640687119285,60.44832503882965,3.1622776601683795
opednews,15.0,15.0,16.0,42.42640687119285,42.42640687119285,16.0,15.0,15.0,56.07138307550475,46.14108798023731,3.605551275463989,57.89645930452051,53.74011537017761,4.242640687119285,0.0,1.0,0.0,23.194827009486403,53.74011537017761,42.95346318982906,52.630789467763066,59.39696961966999,53.749418601506754,56.639209034025185,24.698178070456937,53.74011537017761,28.30194339616981,5.0,53.749418601506754,55.794264938253285,53.749418601506754,58.12056434688156,59.033888572581766,46.06517122512408,54.48853090330111,5.0,38.67815921162743,59.90826320300064,56.04462507680822,1.0,53.49766350038102,53.74011537017761,1.0,,16.76305461424021,6.4031242374328485,6.4031242374328485,54.48853090330111,3.605551275463989,53.49766350038102,8.0,8.0,8.0,56.859475903318,8.0,57.201398584300364,9.0,40.311288741492746,54.3323108288245,8.0,54.48853090330111,50.57667446560717,6.4031242374328485,39.96248240537617,8.0
pjmedia,15.0,58.59180830116101,42.42640687119285,55.794264938253285,55.794264938253285,42.42640687119285,58.59180830116101,15.0,10.198039027185569,4.242640687119285,7.0,7.0,16.0,46.216880033165374,49.39635614091387,1.0,15.0,26.0,55.794264938253285,45.617978911828175,41.641325627314025,0.0,53.74011537017761,0.0,39.30648801406709,56.859475903318,4.0,56.639209034025185,55.98214000911362,56.04462507680822,53.74011537017761,58.83026432033091,5.385164807134504,53.749418601506754,0.0,56.78027826631356,44.01136216933077,13.341664064126334,55.98214000911362,1.0,8.0,6.324555320336759,1.0,16.76305461424021,,1.0,21.470910553583888,10.04987562112089,10.04987562112089,57.62811813689564,8.06225774829855,50.47771785649585,13.341664064126334,13.341664064126334,13.341664064126334,59.53990258641679,13.341664064126334,60.11655346075655,14.317821063276353,42.532340636273474,57.39337940912697,13.341664064126334,57.62811813689564,47.8748368143433,10.04987562112089
propublica,57.89645930452051,16.0,55.794264938253285,15.0,15.0,55.794264938253285,16.0,57.89645930452051,49.48737212663449,20.0,12.36931687685298,56.07138307550475,55.937465083787984,49.39635614091387,16.0,16.0,58.69412236331676,56.639209034025185,56.04462507680822,46.06517122512408,5.0,5.0,55.794264938253285,1.0,38.897300677553446,5.656854249492381,56.639209034025185,1.0,53.74011537017761,53.749418601506754,55.794264938253285,58.83026432033091,55.39855593785816,27.0,41.641325627314025,54.48853090330111,16.278820596099706,42.21374183841087,58.12056434688156,56.78027826631356,8.0,59.472682804797024,56.04462507680822,6.4031242374328485,1.0,,57.982756057296896,57.175169435691224,44.01136216933077,56.71860364994893,56.71860364994893,1.0,55.39855593785816,58.12056434688156,53.74011537017761,53.74011537017761,53.74011537017761,5.0,53.74011537017761,4.0,53.749418601506754,28.0178514522438,0.0,53.74011537017761,1.0
psychologytoday,15.0,42.42640687119285,15.0,56.07138307550475,56.07138307550475,15.0,42.42640687119285,15.0,15.0,12.649110640673518,16.0,8.06225774829855,15.0,57.89645930452051,12.36931687685298,59.39696961966999,1.0,56.64803615307419,53.749418601506754,46.06517122512408,61.1310068623117,1.0,56.04462507680822,1.0,40.50925820105819,43.520110293977886,4.123105625617661,39.30648801406709,56.71860364994893,55.98214000911362,56.04462507680822,58.12056434688156,55.49774770204643,56.64803615307419,5.0,0.0,44.090815370097204,57.175169435691224,56.71860364994893,1.0,8.0,1.0,2.23606797749979,6.4031242374328485,21.470910553583888,57.982756057296896,,55.90169943749474,58.770741019660456,59.42221806698232,46.70117771534247,58.83026432033091,58.83026432033091,3.0,57.59340239992772,58.70264048575669,55.910642993977454,55.910642993977454,55.910642993977454,4.123105625617661,55.910642993977454,1.4142135623730951,55.90169943749474,28.160255680657446,3.1622776601683795
rawstory,58.59180830116101,55.794264938253285,56.07138307550475,46.314144707637645,46.314144707637645,56.07138307550475,55.794264938253285,58.59180830116101,15.0,12.649110640673518,7.0,56.07138307550475,7.0,7.0,15.0,0.0,4.242640687119285,56.64803615307419,55.98214000911362,45.617978911828175,3.0,54.48853090330111,53.749418601506754,0.0,28.0178514522438,1.0,52.78257288158659,53.74011537017761,3.0,53.74011537017761,53.749418601506754,48.7134478352744,55.49774770204643,1.0,61.1310068623117,41.641325627314025,54.85435260760991,12.36931687685298,43.965895873961216,56.64803615307419,56.859475903318,1.0,56.639209034025185,54.48853090330111,10.04987562112089,57.175169435691224,55.90169943749474,,54.48853090330111,53.74011537017761,58.69412236331676,57.39337940912697,44.090815370097204,56.78027826631356,56.78027826631356,0.0,55.49774770204643,58.83026432033091,53.749418601506754,53.749418601506754,53.749418601506754,5.656854249492381,53.749418601506754,4.123105625617661,53.74011537017761
redstate,16.0,15.0,46.314144707637645,12.649110640673518,12.649110640673518,46.314144707637645,15.0,16.0,15.0,56.07138307550475,16.0,58.146367040426526,15.0,57.175169435691224,59.39696961966999,5.0,0.0,56.639209034025185,53.74011537017761,41.30375285612676,56.71860364994893,22.47220505424423,55.98214000911362,15.0,28.0,60.14149981501958,59.472682804797024,0.0,56.78027826631356,56.71860364994893,55.98214000911362,4.123105625617661,55.39855593785816,0.0,3.0,5.0,20.0,57.39337940912697,57.982756057296896,0.0,8.0,1.0,4.242640687119285,3.605551275463989,10.04987562112089,44.01136216933077,58.770741019660456,54.48853090330111,,9.848857801796104,4.0,9.848857801796104,50.33885179461288,4.123105625617661,20.615528128088304,5.0,5.0,57.34980383575867,3.605551275463989,53.422841556772326,8.94427190999916,8.94427190999916,8.94427190999916,59.60704656330491,8.94427190999916
reuters,42.42640687119285,56.07138307550475,12.649110640673518,38.44476557348217,38.44476557348217,12.649110640673518,56.07138307550475,42.42640687119285,57.89645930452051,10.198039027185569,46.14108798023731,55.794264938253285,55.794264938253285,10.0,56.71860364994893,1.0,0.0,58.59180830116101,62.321745803531535,21.02379604162864,56.78027826631356,56.124860801609124,53.74011537017761,58.69412236331676,28.0,4.123105625617661,45.79301256742124,53.749418601506754,28.5657137141714,0.0,53.74011537017761,58.83026432033091,56.07138307550475,0.0,56.71860364994893,61.1310068623117,45.760244754590204,48.46648326421054,55.98214000911362,39.293765408777,57.201398584300364,56.78027826631356,4.242640687119285,53.49766350038102,57.62811813689564,56.71860364994893,59.42221806698232,53.74011537017761,9.848857801796104,,56.04462507680822,53.74011537017761,54.48853090330111,53.74011537017761,58.69412236331676,57.39337940912697,44.090815370097204,56.78027826631356,56.78027826631356,0.0,55.49774770204643,58.83026432033091,53.749418601506754,53.749418601506754,53.749418601506754
rt,55.794264938253285,46.314144707637645,38.44476557348217,15.0,15.0,38.44476557348217,46.314144707637645,55.794264938253285,15.0,49.48737212663449,4.242640687119285,3.605551275463989,57.175169435691224,12.36931687685298,58.69412236331676,15.0,1.0,55.90169943749474,26.0,46.06517122512408,56.78027826631356,36.24913792078372,53.41348144429457,1.0,28.0178514522438,53.749418601506754,56.639209034025185,56.124860801609124,5.0,56.639209034025185,0.0,55.910642993977454,52.38320341483518,1.0,56.78027826631356,3.0,16.278820596099706,9.055385138137417,58.69412236331676,53.749418601506754,9.0,1.0,4.242640687119285,8.0,8.06225774829855,56.71860364994893,46.70117771534247,58.69412236331676,4.0,56.04462507680822,,0.0,5.830951894845301,9.0,0.0,9.0,50.41825066382212,5.0,16.76305461424021,6.4031242374328485,6.4031242374328485,54.48853090330111,3.605551275463989,53.49766350038102,8.0
shadowproof,15.0,12.649110640673518,15.0,54.85435260760991,54.85435260760991,15.0,12.649110640673518,15.0,58.59180830116101,15.0,20.0,7.0,57.89645930452051,55.794264938253285,5.0,58.69412236331676,16.0,56.64803615307419,27.0,44.48595283907045,56.71860364994893,56.621550667568265,56.78027826631356,4.242640687119285,32.2490309931942,53.74011537017761,26.30589287593181,5.0,56.71860364994893,1.0,56.71860364994893,58.12056434688156,55.49774770204643,16.0,56.78027826631356,56.71860364994893,49.56813492557492,38.8329756778952,8.0,1.0,40.311288741492746,56.64803615307419,58.69412236331676,8.0,50.47771785649585,1.0,58.83026432033091,57.39337940912697,9.848857801796104,53.74011537017761,0.0,,59.53990258641679,56.859475903318,58.69412236331676,56.78027826631356,56.859475903318,56.78027826631356,56.04462507680822,59.38013135721409,47.41307836451879,59.39696961966999,59.39696961966999,5.656854249492381,58.034472514187634
slate,56.07138307550475,38.44476557348217,54.85435260760991,15.524174696260024,15.524174696260024,54.85435260760991,38.44476557348217,56.07138307550475,16.0,15.0,12.649110640673518,12.36931687685298,7.0,53.74011537017761,1.0,1.0,59.39696961966999,58.770741019660456,27.0,45.617978911828175,57.89645930452051,52.630789467763066,46.06517122512408,0.0,44.27188724235731,53.74011537017761,59.39696961966999,43.04648650006177,5.656854249492381,39.30648801406709,0.0,0.0,57.3149195236284,59.39696961966999,56.71860364994893,56.78027826631356,20.223748416156685,12.36931687685298,53.749418601506754,53.74011537017761,54.3323108288245,0.0,4.242640687119285,8.0,13.341664064126334,55.39855593785816,58.83026432033091,44.090815370097204,50.33885179461288,54.48853090330111,5.830951894845301,59.53990258641679,,4.242640687119285,58.8387627334226,56.124860801609124,57.982756057296896,56.04462507680822,56.124860801609124,56.04462507680822,55.98214000911362,58.677082408722406,46.52956049652737,58.69412236331676,58.69412236331676
snopes,46.314144707637645,15.0,15.524174696260024,55.794264938253285,55.794264938253285,15.524174696260024,15.0,46.314144707637645,42.42640687119285,15.0,12.649110640673518,16.0,56.07138307550475,16.0,4.242640687119285,4.242640687119285,0.0,56.639209034025185,26.0,59.6992462263972,53.74011537017761,53.41348144429457,53.749418601506754,53.749418601506754,28.0,53.749418601506754,4.0,0.0,50.48762224545735,53.74011537017761,56.639209034025185,0.0,55.39855593785816,0.0,57.89645930452051,56.78027826631356,44.01136216933077,57.62811813689564,21.0,56.859475903318,8.0,39.293765408777,58.770741019660456,56.859475903318,13.341664064126334,58.12056434688156,3.0,56.78027826631356,4.123105625617661,53.74011537017761,9.0,56.859475903318,4.242640687119285,,3.1622776601683795,0.0,57.39337940912697,54.3323108288245,55.98214000911362,53.749418601506754,54.3323108288245,53.749418601506754,57.982756057296896,57.175169435691224,44.01136216933077
spectator,12.649110640673518,54.85435260760991,55.794264938253285,56.07138307550475,56.07138307550475,55.794264938253285,54.85435260760991,12.649110640673518,55.794264938253285,57.89645930452051,56.07138307550475,7.0,8.06225774829855,55.937465083787984,46.216880033165374,0.0,5.0,1.0,11.0,4.0,56.78027826631356,53.41348144429457,27.0,56.124860801609124,28.442925306655784,56.07138307550475,4.123105625617661,59.6992462263972,59.39696961966999,0.0,1.0,56.71860364994893,58.770741019660456,5.0,53.74011537017761,56.71860364994893,44.090815370097204,12.041594578792296,55.98214000911362,5.656854249492381,54.48853090330111,53.749418601506754,5.0,8.0,13.341664064126334,53.74011537017761,57.59340239992772,56.78027826631356,20.615528128088304,58.69412236331676,0.0,58.69412236331676,58.8387627334226,3.1622776601683795,,53.749418601506754,55.910642993977454,53.74011537017761,13.341664064126334,8.0,4.242640687119285,1.0,8.0,1.0,55.98214000911362
time,38.44476557348217,15.524174696260024,56.07138307550475,56.07138307550475,56.07138307550475,56.07138307550475,15.524174696260024,38.44476557348217,15.0,15.0,10.198039027185569,16.0,56.07138307550475,15.0,49.39635614091387,49.39635614091387,1.0,1.0,44.598206241955516,53.74011537017761,58.69412236331676,52.630789467763066,56.64803615307419,5.0,28.0178514522438,56.78027826631356,4.123105625617661,4.0,44.56455991031439,53.749418601506754,39.30648801406709,0.0,58.770741019660456,1.0,56.78027826631356,57.89645930452051,44.090815370097204,57.175169435691224,43.657759905886145,43.520110293977886,50.57667446560717,1.0,40.36087214122113,57.201398584300364,59.53990258641679,53.74011537017761,58.70264048575669,0.0,5.0,57.39337940912697,9.0,56.78027826631356,56.124860801609124,0.0,53.749418601506754,,4.0,54.48853090330111,56.621550667568265,54.3323108288245,5.830951894845301,0.0,5.830951894845301,9.0,0.0
townhall,15.0,55.794264938253285,56.07138307550475,55.794264938253285,55.794264938253285,56.07138307550475,55.794264938253285,15.0,56.07138307550475,58.59180830116101,49.48737212663449,46.14108798023731,58.146367040426526,7.0,57.89645930452051,16.0,1.0,0.0,27.0,53.749418601506754,56.71860364994893,42.01190307520001,1.0,43.04648650006177,53.74011537017761,53.74011537017761,4.0,53.74011537017761,56.71860364994893,56.124860801609124,53.74011537017761,56.639209034025185,58.770741019660456,55.326304774492215,58.69412236331676,53.74011537017761,44.01136216933077,57.39337940912697,55.910642993977454,1.0,6.4031242374328485,53.74011537017761,55.98214000911362,9.0,13.341664064126334,53.74011537017761,55.910642993977454,55.49774770204643,5.0,44.090815370097204,50.41825066382212,56.859475903318,57.982756057296896,57.39337940912697,55.910642993977454,4.0,,53.749418601506754,8.94427190999916,53.749418601506754,55.910642993977454,53.74011537017761,13.341664064126334,8.0,4.242640687119285
truthdig,54.85435260760991,56.07138307550475,55.794264938253285,53.74011537017761,53.74011537017761,55.794264938253285,56.07138307550475,54.85435260760991,46.314144707637645,16.0,15.0,4.242640687119285,55.794264938253285,15.0,7.0,12.36931687685298,16.0,15.0,23.194827009486403,53.749418601506754,43.04648650006177,9.0,0.0,0.0,1.0,56.04462507680822,15.524174696260024,53.749418601506754,23.345235059857504,5.0,0.0,1.0,55.90169943749474,5.385164807134504,56.71860364994893,56.78027826631356,45.51922670696417,57.39337940912697,57.982756057296896,60.14149981501958,39.96248240537617,56.859475903318,4.242640687119285,40.311288741492746,60.11655346075655,5.0,55.910642993977454,58.83026432033091,57.34980383575867,56.78027826631356,5.0,56.78027826631356,56.04462507680822,54.3323108288245,53.74011537017761,54.48853090330111,53.749418601506754,,56.124860801609124,14.317821063276353,58.90670590009256,14.317821063276353,14.0,13.341664064126334,57.982756057296896
usatoday,15.524174696260024,56.07138307550475,53.74011537017761,46.216880033165374,46.216880033165374,53.74011537017761,56.07138307550475,15.524174696260024,12.649110640673518,42.42640687119285,15.0,20.0,3.605551275463989,55.794264938253285,57.175169435691224,15.0,59.39696961966999,58.69412236331676,26.0,53.74011537017761,41.43669871020132,53.41348144429457,0.0,59.6992462263972,52.630789467763066,53.749418601506754,58.83026432033091,53.749418601506754,59.472682804797024,43.04648650006177,53.749418601506754,39.30648801406709,58.770741019660456,5.385164807134504,55.49774770204643,58.69412236331676,57.3410847473258,57.175169435691224,58.69412236331676,4.123105625617661,8.0,5.656854249492381,56.04462507680822,54.3323108288245,14.317821063276353,53.74011537017761,55.910642993977454,53.749418601506754,3.605551275463989,56.78027826631356,16.76305461424021,56.04462507680822,56.124860801609124,55.98214000911362,13.341664064126334,56.621550667568265,8.94427190999916,56.124860801609124,,56.78027826631356,9.0,53.74011537017761,9.848857801796104,53.74011537017761,55.90169943749474
verge,55.794264938253285,55.794264938253285,46.216880033165374,56.07138307550475,56.07138307550475,46.216880033165374,55.794264938253285,55.794264938253285,38.44476557348217,55.794264938253285,15.0,12.649110640673518,7.0,57.175169435691224,10.0,59.39696961966999,0.0,1.0,56.639209034025185,55.794264938253285,42.95346318982906,50.41825066382212,1.0,4.0,56.71860364994893,28.0178514522438,4.123105625617661,53.74011537017761,5.0,0.0,56.124860801609124,53.74011537017761,57.982756057296896,5.385164807134504,58.83026432033091,56.71860364994893,44.090815370097204,55.98214000911362,58.69412236331676,53.749418601506754,56.674509261219015,43.520110293977886,54.3323108288245,8.0,42.532340636273474,4.0,4.123105625617661,53.749418601506754,53.422841556772326,0.0,6.4031242374328485,59.38013135721409,56.04462507680822,53.749418601506754,8.0,54.3323108288245,53.749418601506754,14.317821063276353,56.78027826631356,,12.36931687685298,12.649110640673518,54.194095619356915,16.0,57.0701322935211
