,aljazeera,alternet,americanconservative,americanspectator,americanthinker,antiwar,ap,atlantic,axios,bbc,bloomberg,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,defenseone,economist,federalist,foreignaffairs,fox,freebeacon,globalresearch,guardian,huffingtonpost,independent,infowars,intercept,jacobinmag,jpost,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,peoplesdaily,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,shadowproof,slate,snopes,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,vice,voltairenetwork,vox,wapo,wsj
propublica,56.90009613627778,100.0,65.52628782920067,57.39982205906211,57.39982205906211,65.52628782920067,100.0,56.90009613627778,57.39982205906211,55.917635975515644,52.92267966487727,54.48369000704547,57.21174088873189,54.48369000704547,65.52628782920067,97.68627593308626,74.44408238678304,94.82635570520361,52.63924952848784,90.74510373234504,83.80393153160384,74.5490352639489,57.21174088873189,63.93261125269463,53.609976705740166,74.5490352639489,88.43137966543131,55.917635975515644,90.74510373234504,95.37255186617253,65.52628782920067,69.21790336521236,93.0588277992588,100.0,55.254706084068175,55.55481204523883,94.82635570520361,56.46754146080411,96.72790004498155,61.14596579112963,100.0,79.17648339777637,83.31549847893488,62.052103792799485,87.97753708423154,55.917635975515644,56.46754146080411,97.68627593308626,86.11765559851757,81.4902074646901,95.37255186617253,85.9261659403279,54.48369000704547,77.09530031487091,90.74510373234504,83.80393153160384,63.125306229268496,100.0,55.254706084068175,53.609976705740166,69.92158713012141,53.609976705740166,45.100832159764735,65.29413899629394,65.21710036431148,52.02159657866038,52.63924952848784,86.11765559851757,65.29413899629394,64.75840495361658,69.92158713012141,53.609976705740166,69.92158713012141,57.46270058476025,54.48369000704547,83.80393153160384,47.90266069833669,54.48369000704547,47.90266069833669
psychologytoday,54.48369000704547,58.80531416156176,57.39982205906211,57.39982205906211,57.39982205906211,57.39982205906211,58.80531416156176,54.48369000704547,88.43137966543131,100.0,77.09530031487091,95.37255186617253,88.43137966543131,57.39982205906211,54.48369000704547,94.82635570520361,100.0,76.74736090592295,54.48369000704547,88.43137966543131,52.63924952848784,74.44408238678304,50.430115518215366,78.66851810318029,81.4902074646901,74.13177852601804,85.9261659403279,56.46754146080411,68.87202625507615,100.0,56.46754146080411,55.254706084068175,97.68627593308626,57.21174088873189,55.254706084068175,45.100832159764735,79.17648339777637,55.917635975515644,100.0,65.76001060657772,83.80393153160384,83.80393153160384,86.11765559851757,62.052103792799485,74.44408238678304,54.48369000704547,57.46270058476025,88.43137966543131,57.46270058476025,97.68627593308626,54.48369000704547,95.37255186617253,57.21174088873189,97.68627593308626,90.460271283581,100.0,67.85671799335888,55.254706084068175,100.0,57.21174088873189,83.80393153160384,88.43137966543131,57.46270058476025,88.43137966543131,95.37255186617253,57.21174088873189,55.55481204523883,83.15583453939496,90.74510373234504,54.48369000704547,57.21174088873189,65.76001060657772,57.46270058476025,88.43137966543131,57.46270058476025,69.92158713012141,86.11765559851757,55.254706084068175,100.0
rawstory,95.37255186617253,65.52628782920067,57.39982205906211,81.92923735624956,81.92923735624956,57.39982205906211,65.52628782920067,95.37255186617253,97.68627593308626,55.917635975515644,97.68627593308626,100.0,53.609976705740166,67.85671799335888,100.0,65.60401895893501,65.60401895893501,72.23531119703514,63.125306229268496,83.63950022490779,61.98163410126261,100.0,57.21174088873189,66.63099695786978,86.11765559851757,100.0,75.08042916287204,55.917635975515644,54.837907920161214,83.80393153160384,90.74510373234504,55.254706084068175,58.48170600064711,57.21174088873189,57.46270058476025,47.90266069833669,74.44408238678304,55.97839736073509,79.17648339777637,83.80393153160384,52.63924952848784,79.17648339777637,55.254706084068175,94.82635570520361,81.34616021409988,88.2022758337376,88.43137966543131,56.90009613627778,55.254706084068175,57.39982205906211,86.11765559851757,54.48369000704547,65.76001060657772,57.21174088873189,65.60401895893501,57.46270058476025,63.125306229268496,53.609976705740166,57.21174088873189,100.0,54.48369000704547,79.17648339777637,57.46270058476025,57.21174088873189,83.80393153160384,57.21174088873189,52.63924952848784,79.17648339777637,79.04833747071848,60.87137556039911,56.90009613627778,100.0,79.17648339777637,76.86275933086262,83.80393153160384,57.21174088873189,83.80393153160384,55.254706084068175,57.39982205906211
redstate,100.0,57.39982205906211,81.92923735624956,83.80393153160384,83.80393153160384,81.92923735624956,57.39982205906211,100.0,88.43137966543131,81.4902074646901,57.21174088873189,55.917635975515644,63.125306229268496,100.0,57.46270058476025,74.5490352639489,74.5490352639489,96.72790004498155,65.83827354181504,90.74510373234504,96.72790004498155,95.37255186617253,59.06604264065884,63.71065599624735,81.4902074646901,63.125306229268496,88.2022758337376,55.97839736073509,56.90009613627778,52.63924952848784,95.37255186617253,86.11765559851757,64.3806707432277,93.0588277992588,55.254706084068175,57.46270058476025,95.37255186617253,56.46754146080411,100.0,85.9261659403279,61.98163410126261,95.37255186617253,56.46754146080411,83.80393153160384,81.34616021409988,74.5490352639489,83.80393153160384,54.48369000704547,57.46270058476025,88.43137966543131,97.68627593308626,95.37255186617253,57.46270058476025,54.48369000704547,57.21174088873189,55.79636376831898,53.66771166687151,69.92158713012141,83.80393153160384,54.48369000704547,100.0,100.0,88.43137966543131,54.48369000704547,95.37255186617253,100.0,55.917635975515644,100.0,83.80393153160384,54.48369000704547,52.92267966487727,77.09530031487091,97.68627593308626,57.21174088873189,54.48369000704547,63.125306229268496,55.917635975515644,100.0,55.917635975515644
reuters,58.80531416156176,57.39982205906211,83.80393153160384,54.48369000704547,54.48369000704547,83.80393153160384,57.39982205906211,58.80531416156176,56.90009613627778,97.68627593308626,54.48369000704547,100.0,83.80393153160384,54.48369000704547,57.46270058476025,79.17648339777637,79.17648339777637,96.72790004498155,78.92097056791478,71.00912053632923,95.37255186617253,95.37255186617253,50.430115518215366,65.83827354181504,97.68627593308626,53.609976705740166,92.68336207140476,56.46754146080411,55.254706084068175,61.98163410126261,90.74510373234504,95.37255186617253,57.46270058476025,88.43137966543131,90.74510373234504,86.11765559851757,100.0,66.55087918818326,94.82635570520361,73.01757253576034,96.72790004498155,57.46270058476025,55.254706084068175,66.87251282013307,64.3806707432277,81.4902074646901,57.46270058476025,95.37255186617253,95.37255186617253,97.68627593308626,57.39982205906211,45.100832159764735,88.43137966543131,63.125306229268496,88.43137966543131,83.80393153160384,63.784489936425274,53.609976705740166,88.43137966543131,79.17648339777637,100.0,100.0,56.46754146080411,83.80393153160384,95.37255186617253,57.46270058476025,79.17648339777637,83.80393153160384,57.21174088873189,83.80393153160384,100.0,57.46270058476025,55.79636376831898,83.80393153160384,86.11765559851757,52.63924952848784,57.46270058476025,65.76001060657772,57.21174088873189
rt,65.52628782920067,81.92923735624956,54.48369000704547,55.917635975515644,55.917635975515644,54.48369000704547,81.92923735624956,65.52628782920067,54.48369000704547,57.39982205906211,63.125306229268496,83.80393153160384,56.90009613627778,54.48369000704547,78.66851810318029,74.44408238678304,94.82635570520361,79.17648339777637,65.83827354181504,83.80393153160384,74.5490352639489,88.43137966543131,69.47988341994812,59.99197082725847,57.39982205906211,81.4902074646901,68.52995033852136,66.55087918818326,56.90009613627778,96.72790004498155,93.0588277992588,57.21174088873189,57.46270058476025,58.48170600064711,81.4902074646901,100.0,83.80393153160384,54.48369000704547,79.17648339777637,85.9261659403279,95.37255186617253,76.97873620489595,57.39982205906211,66.55087918818326,55.79636376831898,81.4902074646901,69.56771127565096,100.0,95.37255186617253,88.43137966543131,83.80393153160384,53.609976705740166,57.46270058476025,55.917635975515644,90.74510373234504,86.11765559851757,62.69232042819978,45.100832159764735,57.46270058476025,57.46270058476025,88.43137966543131,56.46754146080411,100.0,83.80393153160384,56.90009613627778,100.0,88.43137966543131,54.48369000704547,95.37255186617253,100.0,55.917635975515644,100.0,83.80393153160384,54.48369000704547,52.92267966487727,77.09530031487091,97.68627593308626,57.21174088873189,54.48369000704547
shadowproof,57.39982205906211,83.80393153160384,55.917635975515644,54.48369000704547,54.48369000704547,55.917635975515644,83.80393153160384,57.39982205906211,95.37255186617253,88.43137966543131,55.917635975515644,54.48369000704547,100.0,100.0,77.09530031487091,74.44408238678304,79.17648339777637,100.0,62.62064374430807,88.43137966543131,95.37255186617253,54.48369000704547,57.46270058476025,65.83827354181504,75.73345726396644,86.11765559851757,68.52995033852136,54.48369000704547,57.46270058476025,95.37255186617253,55.917635975515644,57.46270058476025,80.36740026988936,69.21790336521236,56.90009613627778,86.11765559851757,54.48369000704547,55.917635975515644,74.44408238678304,88.2022758337376,74.5490352639489,81.34616021409988,93.0588277992588,66.87251282013307,97.68627593308626,65.52628782920067,53.609976705740166,58.80531416156176,56.90009613627778,56.90009613627778,97.68627593308626,81.4902074646901,69.92158713012141,100.0,84.47906711561083,52.63924952848784,55.73585225986386,65.29413899629394,88.43137966543131,57.21174088873189,54.48369000704547,83.80393153160384,83.80393153160384,100.0,63.784489936425274,57.46270058476025,90.74510373234504,54.48369000704547,57.21174088873189,100.0,52.63924952848784,54.48369000704547,95.37255186617253,54.48369000704547,57.46270058476025,100.0,97.68627593308626,66.87251282013307,55.254706084068175
slate,57.39982205906211,54.48369000704547,54.48369000704547,57.46270058476025,57.46270058476025,54.48369000704547,54.48369000704547,57.39982205906211,100.0,97.68627593308626,100.0,52.92267966487727,88.43137966543131,83.80393153160384,100.0,95.37255186617253,74.44408238678304,94.82635570520361,78.92097056791478,74.13177852601804,97.68627593308626,65.83827354181504,57.21174088873189,67.52533519203436,83.63950022490779,81.4902074646901,82.53176636589998,55.917635975515644,55.254706084068175,74.5490352639489,69.47988341994812,57.21174088873189,81.4902074646901,55.254706084068175,57.39982205906211,56.46754146080411,69.92158713012141,47.90266069833669,95.37255186617253,73.01757253576034,95.37255186617253,83.80393153160384,70.36987469682589,63.125306229268496,94.82635570520361,57.46270058476025,53.609976705740166,65.52628782920067,55.917635975515644,54.48369000704547,83.80393153160384,57.21174088873189,86.11765559851757,55.917635975515644,95.37255186617253,57.46270058476025,62.052103792799485,65.21710036431148,95.37255186617253,83.80393153160384,95.37255186617253,95.37255186617253,56.90009613627778,63.784489936425274,100.0,65.29413899629394,63.784489936425274,57.46270058476025,90.74510373234504,54.48369000704547,57.21174088873189,100.0,52.63924952848784,54.48369000704547,95.37255186617253,54.48369000704547,57.46270058476025,100.0,97.68627593308626
snopes,81.92923735624956,55.917635975515644,57.46270058476025,95.37255186617253,95.37255186617253,57.46270058476025,55.917635975515644,81.92923735624956,58.80531416156176,88.43137966543131,55.917635975515644,77.09530031487091,54.48369000704547,100.0,88.43137966543131,57.21174088873189,95.37255186617253,79.17648339777637,63.125306229268496,52.07741789299122,74.5490352639489,96.72790004498155,95.37255186617253,59.99197082725847,86.11765559851757,97.68627593308626,69.56771127565096,74.13177852601804,68.19155297838017,95.37255186617253,92.68336207140476,55.917635975515644,53.609976705740166,55.254706084068175,92.68336207140476,53.609976705740166,83.80393153160384,55.254706084068175,100.0,88.43137966543131,97.68627593308626,95.37255186617253,54.307610780916924,73.61948678444523,97.68627593308626,100.0,85.36672414280952,57.39982205906211,92.68336207140476,95.37255186617253,55.917635975515644,53.609976705740166,55.254706084068175,81.4902074646901,56.90009613627778,65.76001060657772,80.09659299822333,52.02159657866038,57.21174088873189,57.21174088873189,100.0,57.46270058476025,100.0,57.46270058476025,65.29413899629394,100.0,88.43137966543131,53.609976705740166,63.125306229268496,83.80393153160384,56.90009613627778,100.0,88.43137966543131,54.48369000704547,95.37255186617253,100.0,55.917635975515644,100.0,83.80393153160384
spectator,83.80393153160384,54.48369000704547,95.37255186617253,71.7573984977559,71.7573984977559,95.37255186617253,54.48369000704547,83.80393153160384,65.52628782920067,56.90009613627778,81.4902074646901,97.68627593308626,95.37255186617253,57.21174088873189,97.68627593308626,55.917635975515644,100.0,74.44408238678304,61.98163410126261,54.48369000704547,74.44408238678304,100.0,100.0,82.99766989139266,93.0588277992588,57.39982205906211,74.5490352639489,92.68336207140476,55.917635975515644,97.68627593308626,95.37255186617253,83.80393153160384,55.254706084068175,86.11765559851757,68.52995033852136,93.0588277992588,69.92158713012141,86.11765559851757,55.917635975515644,85.9261659403279,74.5490352639489,83.80393153160384,56.46754146080411,62.62064374430807,83.63950022490779,95.37255186617253,100.0,57.39982205906211,74.13177852601804,100.0,52.63924952848784,57.21174088873189,100.0,97.68627593308626,95.37255186617253,57.21174088873189,63.784489936425274,52.63924952848784,55.55481204523883,52.63924952848784,55.917635975515644,79.17648339777637,88.43137966543131,90.74510373234504,63.784489936425274,88.43137966543131,100.0,67.69060173457126,60.734800539778696,69.74413182725523,85.9261659403279,57.337036206360594,61.98163410126261,67.85671799335888,60.734800539778696,55.73585225986386,69.92158713012141,67.85671799335888,59.00070507735315
strategicculture,54.48369000704547,57.46270058476025,71.7573984977559,53.66771166687151,53.66771166687151,71.7573984977559,57.46270058476025,54.48369000704547,57.39982205906211,54.48369000704547,97.68627593308626,57.21174088873189,100.0,88.43137966543131,54.48369000704547,57.46270058476025,74.44408238678304,95.37255186617253,65.83827354181504,57.21174088873189,100.0,79.17648339777637,83.80393153160384,65.52628782920067,86.11765559851757,75.73345726396644,74.13177852601804,92.68336207140476,56.90009613627778,74.5490352639489,83.80393153160384,63.8584747124991,53.609976705740166,95.37255186617253,100.0,97.68627593308626,50.430115518215366,57.46270058476025,81.4902074646901,85.9261659403279,74.44408238678304,79.04833747071848,55.917635975515644,64.68253490875809,51.13712759378684,100.0,57.46270058476025,81.92923735624956,86.11765559851757,58.80531416156176,90.74510373234504,90.74510373234504,86.11765559851757,57.39982205906211,50.430115518215366,83.80393153160384,63.125306229268496,86.11765559851757,83.15583453939496,79.17648339777637,100.0,83.80393153160384,54.48369000704547,54.48369000704547,57.46270058476025,53.609976705740166,67.69060173457126,100.0,57.39982205906211,97.68627593308626,55.254706084068175,83.80393153160384,78.66851810318029,53.609976705740166,90.74510373234504,57.39982205906211,55.254706084068175,81.4902074646901,57.39982205906211
techcrunch,55.917635975515644,95.37255186617253,53.66771166687151,55.917635975515644,55.917635975515644,53.66771166687151,95.37255186617253,55.917635975515644,57.39982205906211,95.37255186617253,57.39982205906211,54.48369000704547,55.917635975515644,53.609976705740166,57.39982205906211,65.52628782920067,76.74736090592295,100.0,96.72790004498155,54.48369000704547,95.37255186617253,100.0,52.63924952848784,65.83827354181504,81.34616021409988,83.63950022490779,74.5490352639489,67.1158024321894,58.80531416156176,74.44408238678304,95.37255186617253,55.73585225986386,57.39982205906211,57.21174088873189,100.0,58.48170600064711,45.100832159764735,55.254706084068175,97.68627593308626,55.917635975515644,100.0,95.37255186617253,56.46754146080411,66.55087918818326,60.93984214730417,83.80393153160384,57.21174088873189,83.80393153160384,86.11765559851757,65.52628782920067,95.37255186617253,100.0,100.0,88.43137966543131,56.46754146080411,57.21174088873189,67.85671799335888,65.29413899629394,90.74510373234504,79.04833747071848,83.80393153160384,57.21174088873189,95.37255186617253,57.21174088873189,90.74510373234504,63.125306229268496,60.734800539778696,57.39982205906211,100.0,57.46270058476025,54.48369000704547,79.17648339777637,57.21174088873189,65.29413899629394,63.784489936425274,57.46270058476025,90.74510373234504,54.48369000704547,57.21174088873189
time,54.48369000704547,71.7573984977559,55.917635975515644,56.46754146080411,56.46754146080411,55.917635975515644,71.7573984977559,54.48369000704547,81.92923735624956,100.0,88.43137966543131,63.125306229268496,100.0,63.125306229268496,67.85671799335888,54.48369000704547,97.68627593308626,79.17648339777637,76.74736090592295,54.07388859505473,57.21174088873189,94.82635570520361,61.98163410126261,57.46270058476025,93.0588277992588,86.11765559851757,69.8327289960014,57.46270058476025,65.52628782920067,100.0,90.460271283581,57.46270058476025,97.68627593308626,57.46270058476025,63.125306229268496,64.3806707432277,76.86275933086262,57.46270058476025,57.39982205906211,100.0,95.37255186617253,68.52995033852136,56.77606737954388,58.224624324274885,95.9925123614105,52.63924952848784,57.46270058476025,54.48369000704547,65.83827354181504,57.39982205906211,58.0328465342071,55.917635975515644,57.21174088873189,97.68627593308626,90.74510373234504,65.29413899629394,63.125306229268496,64.75840495361658,54.48369000704547,60.87137556039911,54.48369000704547,83.80393153160384,100.0,100.0,54.48369000704547,83.80393153160384,69.74413182725523,97.68627593308626,57.46270058476025,100.0,97.68627593308626,81.4902074646901,97.68627593308626,57.39982205906211,86.11765559851757,54.48369000704547,64.08134338628993,81.4902074646901,56.46754146080411
townhall,57.46270058476025,53.66771166687151,56.46754146080411,55.917635975515644,55.917635975515644,56.46754146080411,53.66771166687151,57.46270058476025,83.80393153160384,58.80531416156176,97.68627593308626,55.917635975515644,83.80393153160384,83.80393153160384,100.0,100.0,94.82635570520361,74.44408238678304,96.72790004498155,57.21174088873189,74.33955877013513,79.17648339777637,96.72790004498155,57.21174088873189,69.8327289960014,93.0588277992588,63.125306229268496,88.2022758337376,57.39982205906211,95.37255186617253,83.80393153160384,52.63924952848784,73.01757253576034,57.21174088873189,53.609976705740166,57.46270058476025,81.4902074646901,95.37255186617253,88.43137966543131,47.90266069833669,85.9261659403279,79.17648339777637,55.917635975515644,66.55087918818326,94.82635570520361,61.98163410126261,54.48369000704547,55.917635975515644,57.21174088873189,57.39982205906211,63.125306229268496,54.48369000704547,57.21174088873189,88.43137966543131,57.21174088873189,81.4902074646901,67.85671799335888,69.92158713012141,57.21174088873189,56.90009613627778,52.92267966487727,100.0,55.917635975515644,52.63924952848784,57.21174088873189,56.90009613627778,85.9261659403279,55.254706084068175,54.48369000704547,97.68627593308626,100.0,57.21174088873189,88.43137966543131,95.37255186617253,88.43137966543131,54.48369000704547,100.0,47.90266069833669,56.77606737954388
truthdig,95.37255186617253,55.917635975515644,55.917635975515644,55.97839736073509,55.97839736073509,55.917635975515644,55.917635975515644,95.37255186617253,54.48369000704547,65.52628782920067,88.43137966543131,100.0,54.48369000704547,56.90009613627778,54.48369000704547,57.46270058476025,65.60401895893501,100.0,94.82635570520361,64.3806707432277,85.9261659403279,74.44408238678304,95.37255186617253,57.46270058476025,81.4902074646901,86.11765559851757,61.214917104043046,92.68336207140476,57.39982205906211,95.37255186617253,73.61948678444523,57.46270058476025,52.92267966487727,55.917635975515644,81.4902074646901,57.46270058476025,52.9795707072134,95.37255186617253,97.68627593308626,55.254706084068175,63.125306229268496,83.80393153160384,67.44301651799513,68.95813423122166,74.44408238678304,96.72790004498155,79.17648339777637,54.48369000704547,95.37255186617253,81.92923735624956,57.39982205906211,88.2022758337376,93.0588277992588,56.90009613627778,56.46754146080411,53.609976705740166,66.7918123663747,53.609976705740166,65.76001060657772,100.0,77.09530031487091,57.46270058476025,100.0,54.48369000704547,100.0,100.0,57.337036206360594,83.80393153160384,79.17648339777637,81.4902074646901,57.21174088873189,100.0,54.48369000704547,54.48369000704547,100.0,83.80393153160384,100.0,57.21174088873189,88.43137966543131
usatoday,71.7573984977559,56.46754146080411,55.97839736073509,56.46754146080411,56.46754146080411,55.97839736073509,56.46754146080411,71.7573984977559,55.917635975515644,57.39982205906211,56.90009613627778,55.917635975515644,52.92267966487727,100.0,54.48369000704547,57.46270058476025,74.5490352639489,65.60401895893501,76.74736090592295,52.63924952848784,88.43137966543131,95.37255186617253,74.5490352639489,54.48369000704547,86.11765559851757,81.34616021409988,72.13907281903028,88.2022758337376,81.92923735624956,59.06604264065884,90.74510373234504,58.80531416156176,55.254706084068175,83.80393153160384,86.11765559851757,80.36740026988936,53.84134983547821,56.90009613627778,88.43137966543131,86.11765559851757,85.9261659403279,85.9261659403279,55.254706084068175,58.224624324274885,94.82635570520361,95.37255186617253,60.19318599644665,57.46270058476025,100.0,83.80393153160384,57.39982205906211,74.5490352639489,88.43137966543131,54.48369000704547,57.21174088873189,95.37255186617253,64.08134338628993,69.92158713012141,57.46270058476025,79.17648339777637,97.68627593308626,55.79636376831898,83.80393153160384,95.37255186617253,52.63924952848784,88.43137966543131,61.98163410126261,78.66851810318029,57.21174088873189,97.68627593308626,88.43137966543131,54.48369000704547,100.0,77.09530031487091,53.66771166687151,53.66771166687151,77.09530031487091,63.784489936425274,77.09530031487091
verge,53.66771166687151,55.917635975515644,56.46754146080411,66.55087918818326,66.55087918818326,56.46754146080411,55.917635975515644,53.66771166687151,54.48369000704547,57.39982205906211,54.48369000704547,81.4902074646901,77.09530031487091,88.43137966543131,100.0,78.66851810318029,79.17648339777637,74.5490352639489,72.23531119703514,54.48369000704547,90.74510373234504,100.0,95.37255186617253,79.17648339777637,85.36672414280952,93.0588277992588,74.13177852601804,94.82635570520361,83.80393153160384,67.44301651799513,95.37255186617253,52.63924952848784,56.90009613627778,63.8584747124991,81.4902074646901,81.4902074646901,54.48369000704547,55.917635975515644,56.90009613627778,57.46270058476025,52.92267966487727,95.37255186617253,56.46754146080411,85.18493734841294,96.72790004498155,74.5490352639489,55.73585225986386,95.37255186617253,95.37255186617253,54.48369000704547,78.66851810318029,81.4902074646901,58.48170600064711,95.37255186617253,100.0,81.4902074646901,78.66851810318029,57.46270058476025,88.43137966543131,76.86275933086262,57.21174088873189,83.80393153160384,54.48369000704547,54.48369000704547,54.48369000704547,54.48369000704547,67.85671799335888,53.609976705740166,65.29413899629394,57.39982205906211,95.37255186617253,54.48369000704547,77.09530031487091,100.0,55.13522578081154,78.66851810318029,65.83827354181504,65.83827354181504,78.66851810318029
vice,55.917635975515644,55.97839736073509,66.55087918818326,54.48369000704547,54.48369000704547,66.55087918818326,55.97839736073509,55.917635975515644,57.46270058476025,81.92923735624956,95.37255186617253,97.68627593308626,97.68627593308626,54.48369000704547,83.80393153160384,77.09530031487091,74.44408238678304,79.17648339777637,96.72790004498155,63.125306229268496,88.43137966543131,83.80393153160384,97.68627593308626,60.19318599644665,65.52628782920067,69.8327289960014,64.00690049479714,58.0328465342071,54.48369000704547,56.90009613627778,55.917635975515644,69.47988341994812,55.254706084068175,55.73585225986386,97.68627593308626,53.609976705740166,54.48369000704547,92.68336207140476,54.48369000704547,55.254706084068175,62.193437230596714,54.48369000704547,79.17648339777637,66.87251282013307,74.44408238678304,95.37255186617253,57.21174088873189,71.7573984977559,88.43137966543131,55.917635975515644,79.17648339777637,81.4902074646901,69.21790336521236,100.0,90.74510373234504,95.37255186617253,56.77606737954388,54.48369000704547,57.46270058476025,83.80393153160384,54.48369000704547,86.11765559851757,52.92267966487727,57.46270058476025,95.37255186617253,95.37255186617253,60.734800539778696,90.74510373234504,63.784489936425274,86.11765559851757,88.43137966543131,100.0,53.66771166687151,55.13522578081154,100.0,97.68627593308626,65.76001060657772,57.46270058476025,83.80393153160384
voltairenetwork,56.46754146080411,56.46754146080411,54.48369000704547,55.917635975515644,55.917635975515644,54.48369000704547,56.46754146080411,56.46754146080411,95.37255186617253,83.80393153160384,100.0,57.39982205906211,57.21174088873189,95.37255186617253,100.0,100.0,74.44408238678304,94.82635570520361,96.72790004498155,65.83827354181504,83.63950022490779,52.63924952848784,74.5490352639489,55.73585225986386,65.83827354181504,81.4902074646901,74.13177852601804,72.0431657292691,55.917635975515644,56.90009613627778,54.48369000704547,57.21174088873189,55.07560479208904,57.46270058476025,57.39982205906211,55.254706084068175,66.87251282013307,74.13177852601804,95.37255186617253,57.46270058476025,78.66851810318029,95.37255186617253,76.86275933086262,66.55087918818326,74.33955877013513,97.68627593308626,50.430115518215366,53.66771166687151,54.48369000704547,54.48369000704547,52.63924952848784,65.52628782920067,55.254706084068175,58.80531416156176,57.39982205906211,56.46754146080411,64.08134338628993,83.80393153160384,69.92158713012141,57.21174088873189,63.125306229268496,52.63924952848784,77.09530031487091,100.0,54.48369000704547,100.0,55.73585225986386,57.39982205906211,57.46270058476025,54.48369000704547,54.48369000704547,83.80393153160384,53.66771166687151,78.66851810318029,97.68627593308626,100.0,83.80393153160384,97.68627593308626,65.76001060657772
vox,55.917635975515644,66.55087918818326,55.917635975515644,83.80393153160384,83.80393153160384,55.917635975515644,66.55087918818326,55.917635975515644,71.7573984977559,54.48369000704547,58.80531416156176,88.43137966543131,54.48369000704547,100.0,57.21174088873189,88.43137966543131,95.37255186617253,79.17648339777637,79.17648339777637,78.92097056791478,90.74510373234504,61.98163410126261,74.44408238678304,57.21174088873189,65.52628782920067,86.11765559851757,76.86275933086262,89.65271141040722,54.48369000704547,84.47906711561083,88.2022758337376,57.46270058476025,56.90009613627778,52.63924952848784,75.73345726396644,53.609976705740166,65.29413899629394,86.11765559851757,100.0,95.37255186617253,65.76001060657772,45.100832159764735,83.80393153160384,56.90009613627778,97.68627593308626,74.5490352639489,57.21174088873189,55.917635975515644,65.83827354181504,57.46270058476025,54.48369000704547,57.46270058476025,55.254706084068175,65.52628782920067,56.90009613627778,57.46270058476025,56.77606737954388,47.90266069833669,86.11765559851757,83.80393153160384,55.917635975515644,57.46270058476025,97.68627593308626,97.68627593308626,57.46270058476025,55.917635975515644,69.92158713012141,55.254706084068175,90.74510373234504,64.08134338628993,100.0,100.0,77.09530031487091,65.83827354181504,65.76001060657772,83.80393153160384,100.0,97.68627593308626,54.48369000704547
wapo,55.97839736073509,54.48369000704547,83.80393153160384,95.37255186617253,95.37255186617253,83.80393153160384,54.48369000704547,55.97839736073509,53.66771166687151,55.917635975515644,65.52628782920067,97.68627593308626,63.125306229268496,55.917635975515644,88.43137966543131,97.68627593308626,57.21174088873189,74.44408238678304,100.0,65.83827354181504,71.00912053632923,96.72790004498155,100.0,50.430115518215366,63.93261125269463,63.125306229268496,64.00690049479714,92.68336207140476,57.46270058476025,88.43137966543131,74.5490352639489,90.74510373234504,65.52628782920067,57.46270058476025,83.63950022490779,57.39982205906211,45.100832159764735,86.11765559851757,58.80531416156176,95.37255186617253,62.193437230596714,53.609976705740166,57.21174088873189,55.254706084068175,94.82635570520361,74.44408238678304,59.06604264065884,56.46754146080411,96.72790004498155,95.37255186617253,52.63924952848784,100.0,86.11765559851757,57.39982205906211,96.72790004498155,88.43137966543131,71.7573984977559,54.48369000704547,55.254706084068175,55.254706084068175,100.0,65.76001060657772,57.21174088873189,66.87251282013307,100.0,100.0,67.85671799335888,81.4902074646901,54.48369000704547,81.4902074646901,47.90266069833669,57.21174088873189,63.784489936425274,65.83827354181504,57.46270058476025,97.68627593308626,97.68627593308626,100.0,57.21174088873189
wsj,56.46754146080411,55.917635975515644,95.37255186617253,86.11765559851757,86.11765559851757,95.37255186617253,55.917635975515644,56.46754146080411,55.917635975515644,54.48369000704547,57.39982205906211,88.43137966543131,55.917635975515644,100.0,53.609976705740166,54.48369000704547,55.917635975515644,95.37255186617253,94.82635570520361,62.62064374430807,83.80393153160384,95.37255186617253,95.37255186617253,57.21174088873189,78.66851810318029,53.609976705740166,97.68627593308626,85.9261659403279,95.37255186617253,55.917635975515644,81.4902074646901,57.39982205906211,53.609976705740166,58.80531416156176,86.11765559851757,97.68627593308626,47.90266069833669,65.83827354181504,65.52628782920067,56.90009613627778,65.76001060657772,81.4902074646901,83.80393153160384,63.93261125269463,78.66851810318029,100.0,50.430115518215366,55.917635975515644,100.0,71.7573984977559,57.21174088873189,95.37255186617253,95.37255186617253,57.39982205906211,72.91855412056492,83.80393153160384,63.784489936425274,47.90266069833669,100.0,57.39982205906211,55.917635975515644,57.21174088873189,54.48369000704547,55.254706084068175,97.68627593308626,83.80393153160384,59.00070507735315,57.39982205906211,57.21174088873189,56.46754146080411,56.77606737954388,88.43137966543131,77.09530031487091,78.66851810318029,83.80393153160384,65.76001060657772,54.48369000704547,57.21174088873189,100.0
