,aljazeera,alternet,americanconservative,americanthinker,antiwar,ap,atlantic,axios,bloomberg,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,federalist,fivethirtyeight,foreignaffairs,fox,freebeacon,globalresearch,guardian,huffingtonpost,infowars,intercept,jacobinmag,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newyorker,npr,nypost,nytimes,observerny,opednews,pbs,peoplesdaily,pjmedia,propublica,psychologytoday,rawstory,redstate,reuters,rt,science,scientificamerican,shadowproof,slate,snopes,socialistalternative,socialistproject,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,vox,wapo,wsj
socialistalternative,16.0312195418814,21.118712081942874,9.219544457292887,21.79449471770337,21.79449471770337,9.219544457292887,21.118712081942874,16.0312195418814,20.445048300260872,17.74823934929885,18.841443681416774,29.58039891549808,27.0,21.047565179849187,21.047565179849187,13.0,10.770329614269007,14.317821063276353,24.041630560342615,1.0,7.0,34.72751070837067,16.1245154965971,27.874719729532707,18.867962264113206,10.862780491200215,8.774964387392123,5.0,20.42057785666214,25.495097567963924,21.77154105707724,24.372115213907882,8.831760866327848,10.954451150103322,28.42534080710379,15.84297951775486,15.811388300841896,24.0,7.280109889280518,31.064449134018133,3.3166247903554,17.72004514666935,5.916079783099616,20.808652046684813,17.0,27.676705006196094,17.60681686165901,7.280109889280518,28.460498941515414,34.292856398964496,11.0,24.535688292770594,26.795522013948524,10.04987562112089,13.152946437965905,15.811388300841896,32.90896534380867,22.58317958127243,2.23606797749979,18.466185312619388,9.797958971132712,14.352700094407323,22.627416997969522,21.400934559032695,,14.866068747318506,31.016124838541646,9.695359714832659,13.038404810405298,17.146428199482248,24.515301344262525,20.024984394500787,16.431676725154983,33.25657829663178,31.591137997862628,22.9128784747792,18.466185312619388,23.558437978779494,27.477263328068172
socialistproject,18.466185312619388,26.19160170741759,21.79449471770337,18.193405398660254,18.193405398660254,21.79449471770337,26.19160170741759,18.466185312619388,15.132745950421556,21.047565179849187,22.64950330581225,15.811388300841896,19.209372712298546,15.165750888103101,18.49324200890693,26.570660511172846,3.3166247903554,20.46948949045872,34.68429039204925,30.364452901377952,18.627936010197157,11.704699910719626,18.439088914585774,20.12461179749811,20.346989949375804,21.354156504062622,8.774964387392123,17.69180601295413,5.0990195135927845,18.627936010197157,10.44030650891055,16.0,28.089143810376278,8.602325267042627,28.30194339616981,25.0,7.3484692283495345,21.587033144922902,15.427248620541512,23.706539182259394,25.612496949731394,36.069377593742864,27.964262908219126,30.083217912982647,26.419689627245813,16.401219466856727,25.96150997149434,18.05547008526779,31.0,21.470910553583888,7.0710678118654755,32.526911934581186,24.392621835300936,14.035668847618199,21.0,23.043437243605826,13.892443989449804,12.206555615733702,23.68543856465402,11.489125293076057,26.153393661244042,24.698178070456937,20.8806130178211,13.341664064126334,14.866068747318506,,26.095976701399778,18.05547008526779,37.21558813185679,17.233687939614086,16.0312195418814,20.615528128088304,26.94438717061496,27.313000567495326,21.37755832643195,40.50925820105819,35.05709628591621,25.41653005427767,26.94438717061496
spectator,18.466185312619388,9.219544457292887,18.193405398660254,17.378147196982766,17.378147196982766,18.193405398660254,9.219544457292887,18.466185312619388,17.4928556845359,13.564659966250536,22.64950330581225,13.601470508735444,16.673332000533065,12.529964086141668,15.329709716755891,15.811388300841896,12.884098726725126,30.692018506445613,29.189039038652847,29.154759474226502,27.09243436828813,36.26292872893749,24.392621835300936,6.782329983125268,29.0,22.891046284519195,19.339079605813716,15.556349186104045,6.4031242374328485,14.422205101855956,26.77685567799177,25.69046515733026,20.024984394500787,8.602325267042627,27.784887978899608,29.698484809834994,25.495097567963924,31.192947920964443,21.587033144922902,15.132745950421556,20.248456731316587,18.275666882497067,23.021728866442675,29.46183972531247,10.0,18.138357147217054,25.96150997149434,20.0,16.186414056238647,28.42534080710379,21.2602916254693,24.698178070456937,12.884098726725126,25.0,5.0,21.095023109728988,16.492422502470642,26.419689627245813,25.079872407968907,19.6468827043885,28.460498941515414,11.0,23.895606290697042,29.017236257093817,31.016124838541646,26.095976701399778,,14.560219778561036,28.337254630609507,14.696938456699069,15.905973720586866,26.13426869074396,18.894443627691185,12.68857754044952,9.273618495495704,34.899856733230294,11.704699910719626,15.7797338380595,17.916472867168917
strategicculture,21.118712081942874,21.79449471770337,17.378147196982766,20.12461179749811,20.12461179749811,17.378147196982766,21.79449471770337,21.118712081942874,5.916079783099616,9.899494936611665,24.392621835300936,19.672315572906,25.179356624028344,9.695359714832659,14.212670403551895,21.213203435596427,17.26267650163207,27.2213151776324,29.068883707497267,32.07802986469088,20.615528128088304,18.547236990991408,16.0312195418814,5.0,11.575836902790225,22.11334438749598,19.026297590440446,18.110770276274835,16.0,12.083045973594572,18.05547008526779,25.632011235952593,20.92844953645635,8.602325267042627,20.024984394500787,16.76305461424021,20.808652046684813,14.212670403551895,5.830951894845301,13.416407864998739,9.9498743710662,21.93171219946131,32.07802986469088,13.45362404707371,30.066592756745816,25.573423705088842,23.93741840717165,6.0,21.656407827707714,28.30194339616981,7.810249675906654,20.12461179749811,19.131126469708992,23.57965224510319,24.515301344262525,19.621416870348583,28.792360097775937,24.20743687382041,19.026297590440446,23.62202362203543,19.519221295943137,29.274562336608895,21.97726097583591,23.366642891095847,9.695359714832659,18.05547008526779,14.560219778561036,,13.341664064126334,7.280109889280518,24.779023386727733,5.385164807134504,19.235384061671343,17.60681686165901,12.083045973594572,1.4142135623730951,9.219544457292887,31.448370387032774,5.0990195135927845
techcrunch,26.19160170741759,18.193405398660254,20.12461179749811,16.76305461424021,16.76305461424021,20.12461179749811,18.193405398660254,26.19160170741759,16.0312195418814,19.621416870348583,25.179356624028344,16.55294535724685,26.570660511172846,19.0,19.235384061671343,23.600847442411894,30.380915061926625,37.49666651850535,33.61547262794322,26.645825188948457,27.459060435491963,13.601470508735444,22.02271554554524,16.1245154965971,21.0,17.378147196982766,25.0,18.867962264113206,7.810249675906654,24.06241883103193,6.4031242374328485,8.602325267042627,27.85677655436824,16.76305461424021,10.44030650891055,13.490737563232042,29.68164415931166,24.124676163629637,30.528675044947494,12.328828005937952,0.0,26.92582403567252,22.715633383201094,23.08679276123039,30.01666203960727,7.483314773547883,29.748949561287034,6.0,22.825424421026653,27.784887978899608,10.0,19.05255888325765,14.352700094407323,8.06225774829855,16.76305461424021,19.672315572906,18.027756377319946,6.708203932499369,7.280109889280518,24.289915602982237,18.411952639521967,29.410882339705484,17.08800749063506,31.953090617340916,13.038404810405298,37.21558813185679,28.337254630609507,13.341664064126334,,21.0,15.620499351813308,15.0,9.486832980505138,20.322401432901575,20.396078054371138,16.55294535724685,20.396078054371138,20.493901531919196,24.879710609249457
time,9.219544457292887,17.378147196982766,16.76305461424021,27.748873851023216,27.748873851023216,16.76305461424021,17.378147196982766,9.219544457292887,18.466185312619388,20.445048300260872,15.329709716755891,24.186773244895647,22.293496809607955,22.135943621178654,26.019223662515376,19.44222209522358,25.612496949731394,19.1049731745428,11.704699910719626,15.0,20.09975124224178,33.91164991562634,22.135943621178654,21.748563170931547,23.345235059857504,16.431676725154983,27.94637722496424,18.867962264113206,15.620499351813308,21.908902300206645,21.118712081942874,35.6931365951495,34.583232931581165,11.180339887498949,19.72308292331602,30.01666203960727,8.0,5.0990195135927845,15.524174696260024,15.427248620541512,13.0,25.88435821108957,9.539392014169456,24.698178070456937,24.289915602982237,26.153393661244042,3.7416573867739413,23.600847442411894,12.529964086141668,20.024984394500787,12.68857754044952,33.67491648096547,15.905973720586866,14.45683229480096,28.42534080710379,23.043437243605826,8.06225774829855,13.114877048604,17.69180601295413,6.4031242374328485,15.7797338380595,19.235384061671343,10.198039027185569,30.54504869860253,17.146428199482248,17.233687939614086,14.696938456699069,7.280109889280518,21.0,,13.0,12.649110640673518,9.848857801796104,5.0990195135927845,17.804493814764857,8.602325267042627,17.0,15.132745950421556,11.704699910719626
townhall,21.79449471770337,20.12461179749811,27.748873851023216,13.45362404707371,13.45362404707371,27.748873851023216,20.12461179749811,21.79449471770337,18.466185312619388,15.132745950421556,17.74823934929885,21.236760581595302,10.44030650891055,4.242640687119285,21.42428528562855,23.769728648009426,31.38470965295043,36.24913792078372,8.366600265340756,24.758836806279895,20.024984394500787,31.11269837220809,13.152946437965905,14.035668847618199,20.248456731316587,26.92582403567252,31.575306807693888,6.708203932499369,19.0,22.293496809607955,20.149441679609886,9.848857801796104,33.83784863137726,17.72004514666935,19.72308292331602,24.49489742783178,24.515301344262525,12.041594578792296,10.770329614269007,16.911534525287763,11.40175425099138,18.35755975068582,21.840329667841555,6.557438524302,38.18376618407357,26.248809496813376,18.05547008526779,16.76305461424021,12.529964086141668,10.44030650891055,10.198039027185569,24.71841418861655,30.773365106858236,11.704699910719626,11.704699910719626,23.769728648009426,29.410882339705484,10.488088481701515,20.83266665599966,22.494443758403985,18.681541692269406,24.779023386727733,27.313000567495326,22.847319317591726,24.515301344262525,16.0312195418814,15.905973720586866,24.779023386727733,15.620499351813308,13.0,,30.364452901377952,21.02379604162864,18.466185312619388,13.92838827718412,21.79449471770337,12.649110640673518,22.869193252058544,34.438350715445125
truthdig,18.193405398660254,16.76305461424021,13.45362404707371,10.295630140987,10.295630140987,13.45362404707371,16.76305461424021,18.193405398660254,21.118712081942874,17.4928556845359,21.047565179849187,18.841443681416774,27.910571473905726,20.445048300260872,13.564659966250536,24.269322199023193,18.788294228055936,29.393876913398138,29.614185789921695,35.185224171518364,22.135943621178654,18.24828759089466,36.810324638611924,23.366642891095847,11.704699910719626,9.486832980505138,31.11269837220809,17.916472867168917,19.4164878389476,16.76305461424021,16.64331697709324,12.409673645990857,18.49324200890693,16.97056274847714,33.31666249791537,21.587033144922902,26.68332812825267,22.293496809607955,3.4641016151377544,20.8806130178211,22.93468988235943,29.698484809834994,31.874754901018456,23.664319132398465,27.2213151776324,22.759613353482084,13.038404810405298,28.460498941515414,33.76388603226827,19.72308292331602,12.68857754044952,17.4928556845359,11.40175425099138,10.295630140987,23.173260452512935,27.676705006196094,9.848857801796104,15.297058540778355,22.869193252058544,17.944358444926362,14.560219778561036,15.748015748023622,25.0,29.223278392404914,20.024984394500787,20.615528128088304,26.13426869074396,5.385164807134504,15.0,12.649110640673518,30.364452901377952,,28.19574435974337,20.42057785666214,18.35755975068582,26.0,23.68543856465402,13.638181696985855,26.095976701399778
usatoday,17.378147196982766,27.748873851023216,10.295630140987,9.899494936611665,9.899494936611665,10.295630140987,27.748873851023216,17.378147196982766,26.19160170741759,5.916079783099616,13.564659966250536,22.64950330581225,29.58039891549808,18.708286933869708,11.916375287812984,21.470910553583888,20.248456731316587,20.223748416156685,22.293496809607955,29.68164415931166,31.906112267087632,11.224972160321824,10.770329614269007,25.495097567963924,22.627416997969522,14.45683229480096,9.0,17.72004514666935,16.278820596099706,19.79898987322333,8.366600265340756,28.722813232690143,20.73644135332772,27.202941017470888,21.77154105707724,28.319604517012593,13.74772708486752,16.0,22.0,16.401219466856727,13.416407864998739,15.132745950421556,25.67099530598687,20.639767440550294,23.194827009486403,38.65229618017538,12.12435565298214,30.23243291566195,24.49489742783178,19.72308292331602,12.529964086141668,32.54228019054596,13.674794331177344,22.360679774997898,1.0,15.132745950421556,35.11409973215888,6.324555320336759,22.561028345356956,4.123105625617661,18.411952639521967,18.867962264113206,16.583123951777,23.15167380558045,16.431676725154983,26.94438717061496,18.894443627691185,19.235384061671343,9.486832980505138,9.848857801796104,21.02379604162864,28.19574435974337,,15.556349186104045,11.874342087037917,31.32091952673165,23.895606290697042,7.0710678118654755,7.14142842854285
verge,20.12461179749811,13.45362404707371,9.899494936611665,20.223748416156685,20.223748416156685,9.899494936611665,13.45362404707371,20.12461179749811,9.219544457292887,16.0312195418814,9.899494936611665,22.64950330581225,15.811388300841896,27.0,17.944358444926362,15.811388300841896,25.317977802344327,19.235384061671343,10.295630140987,29.154759474226502,25.317977802344327,13.601470508735444,16.0312195418814,33.49626844888845,0.0,12.206555615733702,29.88310559496787,12.569805089976535,16.278820596099706,7.810249675906654,12.041594578792296,25.632011235952593,30.14962686336267,26.70205984563738,22.561028345356956,28.319604517012593,17.378147196982766,5.0,16.09347693943108,6.0,27.49545416973504,7.280109889280518,27.964262908219126,13.379088160259652,32.69556544854363,23.769728648009426,26.795522013948524,37.22902093797257,31.921779399024736,33.31666249791537,6.708203932499369,22.135943621178654,20.149441679609886,6.082762530298219,8.366600265340756,19.209372712298546,12.328828005937952,18.110770276274835,23.853720883753127,16.73320053068151,22.825424421026653,17.46424919657298,21.93171219946131,22.9128784747792,33.25657829663178,27.313000567495326,12.68857754044952,17.60681686165901,20.322401432901575,5.0990195135927845,18.466185312619388,20.42057785666214,15.556349186104045,,10.44030650891055,27.147743920996454,20.83266665599966,20.83266665599966,12.0
veteranstoday,16.76305461424021,10.295630140987,20.223748416156685,16.55294535724685,16.55294535724685,20.223748416156685,10.295630140987,16.76305461424021,21.79449471770337,18.466185312619388,19.621416870348583,24.392621835300936,13.601470508735444,19.209372712298546,21.047565179849187,20.904544960366874,9.9498743710662,6.4031242374328485,7.810249675906654,30.083217912982647,19.44222209522358,18.384776310850235,27.748873851023216,32.93933818400121,21.748563170931547,16.55294535724685,18.05547008526779,18.05547008526779,6.48074069840786,14.89966442575134,25.0,18.601075237738275,12.083045973594572,10.295630140987,25.787593916455254,15.524174696260024,17.88854381999832,11.661903789690601,26.551836094703507,14.560219778561036,11.916375287812984,9.0,18.35755975068582,5.656854249492381,38.01315561749642,22.494443758403985,17.146428199482248,36.72873534441391,37.53664875824692,21.77154105707724,6.708203932499369,23.62202362203543,15.588457268119896,10.770329614269007,20.784609690826528,18.466185312619388,17.0,21.95449840010015,26.28687885618983,10.488088481701515,11.489125293076057,24.372115213907882,19.72308292331602,20.615528128088304,31.591137997862628,21.37755832643195,9.273618495495704,12.083045973594572,20.396078054371138,17.804493814764857,13.92838827718412,18.35755975068582,11.874342087037917,10.44030650891055,,28.513154858766505,29.189039038652847,29.223278392404914,21.93171219946131
vice,27.748873851023216,9.899494936611665,16.55294535724685,22.64950330581225,22.64950330581225,16.55294535724685,9.899494936611665,27.748873851023216,18.193405398660254,18.466185312619388,20.445048300260872,25.179356624028344,19.672315572906,16.673332000533065,15.165750888103101,21.047565179849187,15.811388300841896,22.693611435820433,6.0,28.160255680657446,23.853720883753127,16.55294535724685,25.69046515733026,10.198039027185569,14.035668847618199,12.041594578792296,9.539392014169456,17.916472867168917,12.24744871391589,16.0,20.784609690826528,13.0,25.317977802344327,25.65151067676132,37.53664875824692,21.656407827707714,8.246211251235321,13.74772708486752,7.0710678118654755,14.0,25.0,13.0,23.62202362203543,18.35755975068582,32.4037034920393,31.12876483254676,33.12099032335839,10.770329614269007,43.87482193696061,22.561028345356956,15.556349186104045,32.155870381627054,22.759613353482084,14.730919862656235,16.76305461424021,12.409673645990857,5.744562646538029,25.475478405713993,28.89636655359978,9.899494936611665,10.63014581273465,27.202941017470888,12.0,39.0,22.9128784747792,40.50925820105819,34.899856733230294,1.4142135623730951,16.55294535724685,8.602325267042627,21.79449471770337,26.0,31.32091952673165,27.147743920996454,28.513154858766505,,19.1049731745428,16.0312195418814,16.97056274847714
vox,13.45362404707371,20.223748416156685,22.64950330581225,16.431676725154983,16.431676725154983,22.64950330581225,20.223748416156685,13.45362404707371,17.378147196982766,21.118712081942874,15.132745950421556,15.329709716755891,16.55294535724685,25.179356624028344,12.529964086141668,18.49324200890693,13.0,17.578395831246947,43.30127018922193,32.155870381627054,30.740852297878796,15.652475842498529,22.38302928559939,27.386127875258307,23.366642891095847,21.118712081942874,27.784887978899608,13.114877048604,23.853720883753127,2.0,14.594519519326424,5.0990195135927845,19.924858845171276,20.615528128088304,36.823905279043935,21.400934559032695,8.246211251235321,21.118712081942874,21.0,10.344080432788601,12.884098726725126,13.0,16.73320053068151,24.779023386727733,22.9128784747792,36.069377593742864,20.09975124224178,31.843366656181317,43.197222132910355,25.787593916455254,10.488088481701515,32.155870381627054,19.6468827043885,7.483314773547883,0.0,7.0710678118654755,29.274562336608895,8.602325267042627,19.1049731745428,14.0,13.45362404707371,13.0,21.42428528562855,40.11234224026316,18.466185312619388,35.05709628591621,11.704699910719626,9.219544457292887,20.396078054371138,17.0,12.649110640673518,23.68543856465402,23.895606290697042,20.83266665599966,29.189039038652847,19.1049731745428,,20.248456731316587,13.601470508735444
wapo,10.295630140987,16.55294535724685,16.431676725154983,25.179356624028344,25.179356624028344,16.431676725154983,16.55294535724685,10.295630140987,20.12461179749811,26.19160170741759,17.4928556845359,17.74823934929885,24.186773244895647,26.570660511172846,9.695359714832659,15.329709716755891,26.570660511172846,10.770329614269007,25.41653005427767,26.13426869074396,29.832867780352597,25.41653005427767,17.4928556845359,21.840329667841555,25.495097567963924,14.0,15.937377450509228,30.298514815086232,16.0312195418814,2.0,20.09975124224178,17.146428199482248,13.638181696985855,4.242640687119285,26.851443164195103,4.0,29.88310559496787,22.627416997969522,22.40535650240808,26.92582403567252,24.859605789312106,23.345235059857504,16.0,25.67099530598687,23.280893453645632,31.78049716414141,5.916079783099616,21.0,21.37755832643195,37.53664875824692,20.71231517720798,22.293496809607955,11.575836902790225,15.0,7.810249675906654,18.841443681416774,22.22611077089287,17.832554500127006,24.289915602982237,14.0,19.82422760159901,9.273618495495704,5.0,20.83266665599966,23.558437978779494,25.41653005427767,15.7797338380595,31.448370387032774,20.493901531919196,15.132745950421556,22.869193252058544,13.638181696985855,7.0710678118654755,20.83266665599966,29.223278392404914,16.0312195418814,20.248456731316587,,15.297058540778355
wsj,9.899494936611665,22.64950330581225,25.179356624028344,16.0312195418814,16.0312195418814,25.179356624028344,22.64950330581225,9.899494936611665,16.76305461424021,9.219544457292887,5.916079783099616,21.047565179849187,21.236760581595302,22.293496809607955,19.0,14.212670403551895,15.811388300841896,3.3166247903554,14.317821063276353,14.0,20.615528128088304,14.560219778561036,8.774964387392123,7.0710678118654755,33.49626844888845,14.0,4.358898943540674,16.0312195418814,25.787593916455254,22.20360331117452,15.0,14.45683229480096,11.357816691600547,23.345235059857504,23.173260452512935,20.09975124224178,20.615528128088304,16.1245154965971,13.45362404707371,11.916375287812984,9.273618495495704,19.390719429665317,29.698484809834994,25.25866188063018,25.03996805109783,22.825424421026653,19.621416870348583,11.575836902790225,30.24896692450835,36.823905279043935,19.4164878389476,31.51190251317746,11.575836902790225,16.15549442140351,15.620499351813308,17.944358444926362,31.240998703626616,7.615773105863909,17.804493814764857,23.021728866442675,10.04987562112089,14.0,16.492422502470642,24.269322199023193,27.477263328068172,26.94438717061496,17.916472867168917,5.0990195135927845,24.879710609249457,11.704699910719626,34.438350715445125,26.095976701399778,7.14142842854285,12.0,21.93171219946131,16.97056274847714,13.601470508735444,15.297058540778355,
