,aljazeera,alternet,americanconservative,americanspectator,americanthinker,antiwar,ap,atlantic,axios,bbc,bloomberg,breitbart,businessinsider,buzzfeed,canary,cbs,cnbc,cnn,commondreams,consortium,conversation,counterpunch,dailycaller,dailykos,dailymail,dailywire,economist,eff,factcheck,federalist,fivethirtyeight,foreignaffairs,fox,globalresearch,guardian,huffingtonpost,infowars,intercept,jacobinmag,koreaherald,lewrockwell,mintpress,motherjones,msnbc,nationalreview,nbc,neweasternoutlook,newsbud,newyorker,npr,nypost,nytimes,observerny,offguardian,opednews,pbs,peoplesdaily,pjmedia,psychologytoday,rawstory,redstate,reuters,reveal,rt,shadowproof,slate,snopes,socialistalternative,socialistproject,spectator,strategicculture,techcrunch,time,townhall,truthdig,usatoday,verge,veteranstoday,vice,voltairenetwork,vox,wapo,wsj
reuters,71.9475865298736,72.0431657292691,63.93261125269463,74.33955877013513,74.33955877013513,63.93261125269463,72.0431657292691,71.9475865298736,65.60401895893501,63.784489936425274,65.52628782920067,65.52628782920067,59.85838772043941,100.0,97.68627593308626,55.917635975515644,72.23531119703514,71.9475865298736,64.00690049479714,81.2032168226623,100.0,62.40643364532459,85.9261659403279,74.33955877013513,65.60401895893501,87.97753708423154,55.79636376831898,71.00912053632923,100.0,66.63099695786978,74.13177852601804,86.11765559851757,79.17648339777637,66.4709528596274,85.73724696291063,73.61948678444523,72.23531119703514,76.40455166747519,68.87202625507615,70.55110040483402,71.00912053632923,97.68627593308626,100.0,62.052103792799485,76.74736090592295,73.51821764733582,65.60401895893501,68.87202625507615,88.43137966543131,61.422510474723666,62.33530100583307,100.0,96.72790004498155,68.44501077874139,85.9261659403279,62.052103792799485,59.79176259197146,95.9925123614105,96.72790004498155,83.47670517273845,65.52628782920067,100.0,83.63950022490779,71.00912053632923,88.43137966543131,87.97753708423154,87.97753708423154,66.87251282013307,74.13177852601804,74.02851176222671,87.97753708423154,70.64213276976082,87.97753708423154,74.44408238678304,88.43137966543131,87.97753708423154,71.00912053632923,68.19155297838017,85.73724696291063,87.97753708423154,87.97753708423154,87.97753708423154,71.9475865298736
reveal,63.5634369576612,95.9925123614105,74.33955877013513,65.60401895893501,65.60401895893501,74.33955877013513,95.9925123614105,63.5634369576612,70.36987469682589,65.52628782920067,62.90818152397119,65.52628782920067,88.2022758337376,76.40455166747519,100.0,68.78615581953284,68.87202625507615,96.72790004498155,62.33530100583307,74.44408238678304,96.72790004498155,75.73345726396644,78.05008621421428,76.74736090592295,60.734800539778696,76.74736090592295,57.08681139919045,75.73345726396644,97.68627593308626,65.91671618599466,71.9475865298736,96.72790004498155,62.33530100583307,67.03450639325088,66.55087918818326,72.23531119703514,72.23531119703514,74.44408238678304,62.26430245273031,70.46034857307923,64.00690049479714,64.00690049479714,64.00690049479714,79.96256180705257,74.02851176222671,68.87202625507615,63.784489936425274,74.97324771840232,67.1158024321894,88.2022758337376,67.1158024321894,72.23531119703514,96.72790004498155,63.784489936425274,62.193437230596714,65.52628782920067,72.23531119703514,65.52628782920067,72.0431657292691,83.47670517273845,96.72790004498155,83.63950022490779,100.0,97.68627593308626,61.28399121566845,95.9925123614105,63.784489936425274,65.60401895893501,65.60401895893501,85.9261659403279,62.33530100583307,95.37255186617253,65.60401895893501,92.32624540163198,65.60401895893501,60.59869892038341,63.784489936425274,65.60401895893501,95.9925123614105,68.52995033852136,64.00690049479714,65.60401895893501,65.60401895893501
rt,65.52628782920067,63.93261125269463,65.60401895893501,72.13907281903028,72.13907281903028,65.60401895893501,63.93261125269463,65.52628782920067,65.52628782920067,65.52628782920067,64.00690049479714,88.2022758337376,100.0,100.0,65.52628782920067,63.5634369576612,62.26430245273031,95.9925123614105,73.01757253576034,57.21174088873189,95.9925123614105,60.53082410507648,88.2022758337376,76.86275933086262,97.68627593308626,65.29413899629394,96.72790004498155,86.11765559851757,70.9169394469065,68.78615581953284,70.9169394469065,75.73345726396644,76.74736090592295,92.32624540163198,62.33530100583307,57.21174088873189,62.33530100583307,72.23531119703514,74.13177852601804,67.77355282975994,65.52628782920067,87.97753708423154,95.9925123614105,71.9475865298736,67.27900044981558,71.380813850743,79.17648339777637,95.37255186617253,65.52628782920067,72.13907281903028,100.0,62.33530100583307,96.72790004498155,65.52628782920067,75.84401156437751,67.27900044981558,88.43137966543131,95.37255186617253,85.9261659403279,60.66669086246645,100.0,71.00912053632923,97.68627593308626,100.0,72.23531119703514,67.27900044981558,85.9261659403279,65.52628782920067,96.72790004498155,100.0,100.0,61.422510474723666,65.52628782920067,68.87202625507615,100.0,64.91063717737747,100.0,69.92158713012141,96.72790004498155,100.0,65.52628782920067,70.55110040483402,97.68627593308626
shadowproof,72.0431657292691,74.33955877013513,72.13907281903028,86.11765559851757,86.11765559851757,72.13907281903028,74.33955877013513,72.0431657292691,100.0,65.52628782920067,65.52628782920067,65.52628782920067,57.21174088873189,65.52628782920067,67.27900044981558,64.00690049479714,74.13177852601804,69.8327289960014,65.60401895893501,62.33530100583307,69.8327289960014,83.63950022490779,63.71065599624735,70.64213276976082,70.9169394469065,76.74736090592295,54.54253464702508,72.0431657292691,63.93261125269463,68.44501077874139,87.97753708423154,64.00690049479714,74.02851176222671,61.07713662431957,62.193437230596714,72.91855412056492,67.1158024321894,100.0,74.33955877013513,68.19155297838017,63.784489936425274,96.72790004498155,65.52628782920067,62.90818152397119,61.98163410126261,85.36672414280952,62.33530100583307,63.8584747124991,64.45589644336856,69.13107076215275,65.52628782920067,67.1158024321894,74.44408238678304,65.52628782920067,85.73724696291063,96.72790004498155,74.44408238678304,65.52628782920067,64.45589644336856,72.91855412056492,100.0,88.43137966543131,61.28399121566845,72.23531119703514,100.0,65.52628782920067,72.23531119703514,67.27900044981558,85.9261659403279,65.52628782920067,96.72790004498155,100.0,100.0,61.422510474723666,65.52628782920067,68.87202625507615,100.0,64.91063717737747,100.0,69.92158713012141,96.72790004498155,100.0,65.52628782920067
slate,95.9925123614105,65.60401895893501,86.11765559851757,96.72790004498155,96.72790004498155,86.11765559851757,65.60401895893501,95.9925123614105,71.9475865298736,57.21174088873189,100.0,95.9925123614105,96.72790004498155,65.52628782920067,63.784489936425274,65.52628782920067,74.33955877013513,62.33530100583307,74.02851176222671,85.73724696291063,62.33530100583307,68.19155297838017,73.61948678444523,72.0431657292691,63.93261125269463,74.33955877013513,62.193437230596714,60.734800539778696,76.40455166747519,68.52995033852136,83.63950022490779,100.0,67.27900044981558,93.0588277992588,62.26430245273031,81.2032168226623,100.0,72.23531119703514,72.13907281903028,64.91063717737747,90.74510373234504,100.0,88.43137966543131,68.95813423122166,96.72790004498155,92.68336207140476,76.74736090592295,76.86275933086262,62.33530100583307,61.422510474723666,72.91855412056492,100.0,63.93261125269463,65.52628782920067,85.9261659403279,68.78615581953284,72.23531119703514,62.90818152397119,92.68336207140476,61.98163410126261,61.422510474723666,87.97753708423154,95.9925123614105,67.27900044981558,65.52628782920067,100.0,72.0431657292691,65.52628782920067,76.63253236019752,64.00690049479714,74.13177852601804,65.52628782920067,67.27900044981558,65.52628782920067,65.52628782920067,69.8327289960014,100.0,65.60401895893501,65.52628782920067,68.44501077874139,65.52628782920067,87.97753708423154,67.27900044981558
snopes,63.93261125269463,72.13907281903028,96.72790004498155,75.73345726396644,75.73345726396644,96.72790004498155,72.13907281903028,63.93261125269463,63.5634369576612,65.60401895893501,68.44501077874139,65.52628782920067,62.193437230596714,65.52628782920067,55.79636376831898,96.72790004498155,72.13907281903028,75.73345726396644,57.21174088873189,95.9925123614105,75.73345726396644,62.40643364532459,65.52628782920067,68.52995033852136,62.33530100583307,79.04833747071848,62.33530100583307,76.40455166747519,74.44408238678304,63.5634369576612,74.13177852601804,63.784489936425274,61.98163410126261,58.288746197337225,96.72790004498155,72.23531119703514,65.52628782920067,62.33530100583307,100.0,80.92054256716199,97.68627593308626,97.68627593308626,100.0,85.9261659403279,65.52628782920067,80.09659299822333,74.02851176222671,65.21710036431148,97.68627593308626,68.78615581953284,68.44501077874139,65.52628782920067,68.44501077874139,57.21174088873189,85.9261659403279,65.60401895893501,57.21174088873189,64.00690049479714,64.45589644336856,83.47670517273845,65.52628782920067,87.97753708423154,63.784489936425274,85.9261659403279,72.23531119703514,72.0431657292691,100.0,59.85838772043941,88.2022758337376,100.0,57.21174088873189,96.72790004498155,62.193437230596714,100.0,64.00690049479714,65.52628782920067,65.52628782920067,88.2022758337376,65.52628782920067,95.9925123614105,65.52628782920067,95.37255186617253,65.52628782920067
socialistalternative,74.33955877013513,86.11765559851757,75.73345726396644,64.00690049479714,64.00690049479714,75.73345726396644,86.11765559851757,74.33955877013513,65.52628782920067,70.36987469682589,63.784489936425274,95.37255186617253,100.0,95.9925123614105,65.60401895893501,62.90818152397119,88.43137966543131,72.23531119703514,74.44408238678304,97.68627593308626,72.23531119703514,61.98163410126261,96.72790004498155,95.9925123614105,60.734800539778696,58.41728657633658,81.34616021409988,62.26430245273031,72.23531119703514,63.19796579498072,72.91855412056492,67.27900044981558,96.72790004498155,67.27900044981558,56.962244551971786,72.0431657292691,72.91855412056492,67.1158024321894,100.0,78.05008621421428,81.2032168226623,70.9169394469065,96.72790004498155,74.44408238678304,97.68627593308626,63.71065599624735,67.27900044981558,74.44408238678304,58.5462255330243,85.9261659403279,100.0,72.91855412056492,96.72790004498155,65.60401895893501,85.9261659403279,67.27900044981558,78.05008621421428,65.52628782920067,70.64213276976082,61.214917104043046,68.87202625507615,66.87251282013307,65.60401895893501,65.52628782920067,67.27900044981558,65.52628782920067,59.85838772043941,100.0,73.61948678444523,70.64213276976082,75.73345726396644,76.40455166747519,67.1158024321894,75.73345726396644,73.51821764733582,76.40455166747519,74.02851176222671,73.61948678444523,73.61948678444523,73.61948678444523,81.2032168226623,77.92847911309141,73.61948678444523
socialistproject,65.60401895893501,96.72790004498155,64.00690049479714,100.0,100.0,64.00690049479714,96.72790004498155,65.60401895893501,72.0431657292691,65.52628782920067,65.52628782920067,65.52628782920067,64.00690049479714,71.00912053632923,65.52628782920067,65.52628782920067,90.18370013494467,74.44408238678304,88.43137966543131,100.0,74.44408238678304,60.53082410507648,65.60401895893501,63.784489936425274,71.00912053632923,74.02851176222671,65.60401895893501,74.44408238678304,72.91855412056492,61.422510474723666,70.9169394469065,71.00912053632923,65.52628782920067,68.78615581953284,100.0,55.79636376831898,68.44501077874139,100.0,72.23531119703514,97.68627593308626,74.44408238678304,63.93261125269463,95.9925123614105,71.9475865298736,64.00690049479714,95.37255186617253,61.98163410126261,87.97753708423154,95.9925123614105,68.87202625507615,88.2022758337376,68.44501077874139,64.00690049479714,70.36987469682589,85.9261659403279,67.27900044981558,72.13907281903028,100.0,63.71065599624735,83.47670517273845,100.0,74.13177852601804,65.60401895893501,96.72790004498155,85.9261659403279,76.63253236019752,88.2022758337376,73.61948678444523,100.0,71.00912053632923,65.52628782920067,59.85838772043941,88.2022758337376,100.0,57.21174088873189,96.72790004498155,62.193437230596714,100.0,64.00690049479714,65.52628782920067,65.52628782920067,88.2022758337376,65.52628782920067
spectator,72.13907281903028,75.73345726396644,100.0,63.784489936425274,63.784489936425274,100.0,75.73345726396644,72.13907281903028,95.9925123614105,100.0,65.52628782920067,62.90818152397119,65.52628782920067,65.52628782920067,96.72790004498155,93.0588277992588,72.0431657292691,97.68627593308626,87.97753708423154,68.87202625507615,63.784489936425274,76.63253236019752,65.52628782920067,88.2022758337376,64.00690049479714,76.74736090592295,63.93261125269463,87.97753708423154,62.90818152397119,75.73345726396644,79.96256180705257,64.00690049479714,97.68627593308626,82.99766989139266,54.424921344746444,76.74736090592295,100.0,65.52628782920067,62.33530100583307,97.68627593308626,57.21174088873189,76.40455166747519,69.8327289960014,69.92158713012141,87.97753708423154,63.19796579498072,96.72790004498155,97.68627593308626,55.917635975515644,70.64213276976082,65.60401895893501,100.0,74.13177852601804,65.52628782920067,70.9169394469065,67.27900044981558,72.23531119703514,68.44501077874139,64.45589644336856,81.7817184788306,64.91063717737747,74.02851176222671,85.9261659403279,100.0,65.52628782920067,64.00690049479714,100.0,70.64213276976082,71.00912053632923,100.0,65.60401895893501,87.97753708423154,100.0,83.47670517273845,64.45589644336856,65.52628782920067,72.23531119703514,67.27900044981558,85.9261659403279,65.52628782920067,96.72790004498155,100.0,100.0
strategicculture,86.11765559851757,64.00690049479714,63.784489936425274,67.27900044981558,67.27900044981558,63.784489936425274,64.00690049479714,86.11765559851757,63.93261125269463,71.9475865298736,65.52628782920067,64.00690049479714,65.52628782920067,59.85838772043941,65.52628782920067,67.27900044981558,61.422510474723666,70.9169394469065,85.73724696291063,62.26430245273031,67.27900044981558,74.97324771840232,71.9475865298736,73.21670756334608,71.7573984977559,79.17648339777637,62.26430245273031,97.68627593308626,90.460271283581,81.2032168226623,69.8327289960014,65.52628782920067,64.00690049479714,68.44501077874139,62.90818152397119,65.29413899629394,88.2022758337376,72.91855412056492,67.1158024321894,97.68627593308626,70.46034857307923,74.44408238678304,62.33530100583307,68.95813423122166,96.72790004498155,70.36987469682589,65.52628782920067,74.13177852601804,63.71065599624735,71.00912053632923,63.784489936425274,88.2022758337376,68.78615581953284,100.0,73.51821764733582,57.08681139919045,72.23531119703514,63.784489936425274,88.2022758337376,85.9261659403279,100.0,87.97753708423154,62.33530100583307,100.0,96.72790004498155,74.13177852601804,57.21174088873189,75.73345726396644,65.52628782920067,65.60401895893501,100.0,67.27900044981558,97.68627593308626,71.9475865298736,67.27900044981558,60.53082410507648,86.11765559851757,96.72790004498155,57.08681139919045,100.0,62.90818152397119,96.72790004498155,65.52628782920067
techcrunch,96.72790004498155,100.0,67.27900044981558,71.00912053632923,71.00912053632923,67.27900044981558,100.0,96.72790004498155,74.33955877013513,63.5634369576612,57.21174088873189,65.52628782920067,88.2022758337376,88.2022758337376,100.0,64.00690049479714,78.92097056791478,63.93261125269463,78.66851810318029,74.13177852601804,71.00912053632923,72.0431657292691,65.52628782920067,72.0431657292691,55.917635975515644,79.04833747071848,95.9925123614105,72.91855412056492,62.193437230596714,88.2022758337376,84.47906711561083,63.784489936425274,87.97753708423154,70.36987469682589,63.784489936425274,74.5490352639489,65.60401895893501,68.44501077874139,100.0,72.13907281903028,70.55110040483402,72.23531119703514,75.73345726396644,67.85671799335888,100.0,70.64213276976082,97.68627593308626,67.19729994922696,64.00690049479714,68.87202625507615,79.17648339777637,65.60401895893501,96.72790004498155,71.9475865298736,85.9261659403279,63.784489936425274,72.23531119703514,65.52628782920067,75.73345726396644,83.47670517273845,69.92158713012141,70.64213276976082,95.37255186617253,61.422510474723666,100.0,65.52628782920067,96.72790004498155,76.40455166747519,59.85838772043941,87.97753708423154,67.27900044981558,100.0,100.0,100.0,65.60401895893501,87.97753708423154,100.0,83.47670517273845,64.45589644336856,65.52628782920067,72.23531119703514,67.27900044981558,85.9261659403279
time,75.73345726396644,63.784489936425274,71.00912053632923,64.00690049479714,64.00690049479714,71.00912053632923,63.784489936425274,75.73345726396644,65.60401895893501,65.52628782920067,65.60401895893501,100.0,65.52628782920067,100.0,76.40455166747519,97.68627593308626,74.5490352639489,76.40455166747519,68.95813423122166,74.33955877013513,64.00690049479714,65.99533978278531,67.27900044981558,86.11765559851757,74.5490352639489,73.51821764733582,72.0431657292691,63.784489936425274,87.97753708423154,65.60401895893501,62.052103792799485,90.74510373234504,96.72790004498155,65.29413899629394,83.47670517273845,63.784489936425274,63.784489936425274,100.0,65.52628782920067,60.734800539778696,70.55110040483402,68.44501077874139,72.23531119703514,61.422510474723666,97.68627593308626,63.71065599624735,64.00690049479714,95.9925123614105,81.4902074646901,81.7817184788306,62.33530100583307,63.784489936425274,86.11765559851757,63.5634369576612,62.193437230596714,68.78615581953284,100.0,65.52628782920067,62.90818152397119,59.85838772043941,96.72790004498155,87.97753708423154,65.60401895893501,65.52628782920067,100.0,67.27900044981558,62.193437230596714,67.1158024321894,88.2022758337376,100.0,97.68627593308626,100.0,100.0,95.9925123614105,62.33530100583307,62.33530100583307,62.26430245273031,70.9169394469065,62.33530100583307,69.8327289960014,72.91855412056492,65.60401895893501,74.5490352639489
townhall,64.00690049479714,67.27900044981558,64.00690049479714,65.52628782920067,65.52628782920067,64.00690049479714,67.27900044981558,64.00690049479714,72.13907281903028,72.0431657292691,70.36987469682589,68.44501077874139,95.9925123614105,57.21174088873189,100.0,100.0,55.917635975515644,74.44408238678304,86.31182382406062,72.13907281903028,65.52628782920067,71.66278315232111,65.60401895893501,72.91855412056492,85.9261659403279,74.02851176222671,65.60401895893501,95.9925123614105,83.63950022490779,63.784489936425274,72.91855412056492,97.68627593308626,100.0,95.37255186617253,63.93261125269463,63.71065599624735,79.17648339777637,88.2022758337376,72.91855412056492,65.29413899629394,70.55110040483402,63.784489936425274,74.44408238678304,69.56771127565096,70.9169394469065,64.91063717737747,87.97753708423154,67.1158024321894,67.27900044981558,85.73724696291063,76.74736090592295,79.17648339777637,63.784489936425274,65.52628782920067,76.86275933086262,67.27900044981558,74.5490352639489,65.52628782920067,64.45589644336856,76.29138340031912,100.0,74.44408238678304,92.32624540163198,68.87202625507615,61.422510474723666,65.52628782920067,100.0,75.73345726396644,100.0,83.47670517273845,71.9475865298736,100.0,95.9925123614105,100.0,55.79636376831898,74.5490352639489,74.33955877013513,74.33955877013513,54.54253464702508,73.01757253576034,74.33955877013513,90.74510373234504,62.193437230596714
truthdig,100.0,71.00912053632923,65.52628782920067,63.784489936425274,63.784489936425274,65.52628782920067,71.00912053632923,100.0,86.11765559851757,95.9925123614105,65.52628782920067,63.784489936425274,65.52628782920067,96.72790004498155,65.52628782920067,65.52628782920067,68.78615581953284,72.23531119703514,69.92158713012141,72.91855412056492,63.784489936425274,64.00690049479714,90.18370013494467,64.45589644336856,74.5490352639489,71.7573984977559,63.784489936425274,64.00690049479714,74.02851176222671,79.17648339777637,68.44501077874139,81.2032168226623,97.68627593308626,76.74736090592295,65.60401895893501,57.08681139919045,62.33530100583307,65.60401895893501,68.44501077874139,97.68627593308626,78.05008621421428,65.52628782920067,65.52628782920067,62.193437230596714,63.93261125269463,63.19796579498072,96.72790004498155,67.03450639325088,65.52628782920067,85.00535427466639,74.02851176222671,62.33530100583307,65.60401895893501,72.0431657292691,76.06665215256554,96.72790004498155,73.61948678444523,57.21174088873189,64.45589644336856,83.63950022490779,65.52628782920067,88.43137966543131,65.60401895893501,100.0,65.52628782920067,65.52628782920067,64.00690049479714,73.51821764733582,57.21174088873189,64.45589644336856,67.27900044981558,65.60401895893501,62.33530100583307,55.79636376831898,100.0,71.380813850743,63.784489936425274,63.93261125269463,97.68627593308626,97.68627593308626,64.00690049479714,85.73724696291063,97.68627593308626
usatoday,63.784489936425274,64.00690049479714,63.784489936425274,90.74510373234504,90.74510373234504,63.784489936425274,64.00690049479714,63.784489936425274,96.72790004498155,63.93261125269463,100.0,65.52628782920067,95.37255186617253,62.193437230596714,65.52628782920067,67.27900044981558,63.5634369576612,68.87202625507615,71.9475865298736,65.52628782920067,90.74510373234504,95.9925123614105,95.9925123614105,74.5490352639489,63.343716998149176,94.82635570520361,62.26430245273031,63.93261125269463,66.95341034547691,62.33530100583307,75.73345726396644,74.44408238678304,70.9169394469065,68.44501077874139,60.734800539778696,71.66278315232111,76.74736090592295,63.784489936425274,100.0,63.784489936425274,66.39121660638185,65.52628782920067,70.55110040483402,88.43137966543131,76.40455166747519,89.65271141040722,100.0,74.02851176222671,63.93261125269463,60.59869892038341,67.27900044981558,76.74736090592295,76.74736090592295,95.9925123614105,85.9261659403279,71.00912053632923,72.23531119703514,65.60401895893501,64.45589644336856,83.47670517273845,70.55110040483402,87.97753708423154,60.59869892038341,64.91063717737747,68.87202625507615,69.8327289960014,65.52628782920067,76.40455166747519,96.72790004498155,65.52628782920067,60.53082410507648,87.97753708423154,62.33530100583307,74.5490352639489,71.380813850743,100.0,67.27900044981558,81.4902074646901,67.27900044981558,96.72790004498155,64.00690049479714,64.00690049479714,63.93261125269463
verge,67.27900044981558,65.52628782920067,90.74510373234504,97.68627593308626,97.68627593308626,90.74510373234504,65.52628782920067,67.27900044981558,75.73345726396644,74.33955877013513,71.9475865298736,65.52628782920067,65.52628782920067,100.0,65.52628782920067,63.784489936425274,64.00690049479714,62.26430245273031,96.72790004498155,64.00690049479714,97.68627593308626,65.52628782920067,81.4902074646901,72.0431657292691,74.33955877013513,65.29413899629394,69.74413182725523,69.8327289960014,86.11765559851757,76.74736090592295,63.343716998149176,57.21174088873189,63.93261125269463,67.1158024321894,97.68627593308626,74.44408238678304,74.02851176222671,79.17648339777637,88.2022758337376,70.9169394469065,67.1158024321894,65.52628782920067,97.68627593308626,96.72790004498155,74.44408238678304,94.82635570520361,97.68627593308626,67.19729994922696,96.72790004498155,88.2022758337376,61.98163410126261,74.02851176222671,63.93261125269463,63.93261125269463,81.92923735624956,63.71065599624735,57.21174088873189,70.36987469682589,64.45589644336856,83.47670517273845,97.68627593308626,71.00912053632923,63.784489936425274,100.0,100.0,100.0,65.52628782920067,74.02851176222671,62.193437230596714,72.23531119703514,86.11765559851757,100.0,62.26430245273031,74.33955877013513,63.784489936425274,67.27900044981558,100.0,65.52628782920067,65.52628782920067,81.2032168226623,65.52628782920067,100.0,65.52628782920067
veteranstoday,71.00912053632923,63.784489936425274,97.68627593308626,81.2032168226623,81.2032168226623,97.68627593308626,63.784489936425274,71.00912053632923,64.00690049479714,65.60401895893501,63.5634369576612,65.52628782920067,62.90818152397119,64.00690049479714,95.9925123614105,55.79636376831898,65.52628782920067,74.13177852601804,95.9925123614105,62.33530100583307,81.2032168226623,88.43137966543131,76.63253236019752,74.02851176222671,72.13907281903028,54.424921344746444,62.26430245273031,63.784489936425274,72.0431657292691,74.02851176222671,67.03450639325088,65.14023198407372,76.40455166747519,65.29413899629394,70.9169394469065,57.21174088873189,67.27900044981558,62.33530100583307,65.60401895893501,68.52995033852136,70.55110040483402,57.21174088873189,100.0,64.00690049479714,72.23531119703514,80.09659299822333,70.9169394469065,68.87202625507615,74.13177852601804,59.85838772043941,96.72790004498155,67.27900044981558,74.33955877013513,74.33955877013513,61.28399121566845,67.27900044981558,72.91855412056492,65.52628782920067,72.91855412056492,83.47670517273845,100.0,68.19155297838017,65.60401895893501,69.92158713012141,64.91063717737747,65.60401895893501,88.2022758337376,73.61948678444523,100.0,67.27900044981558,96.72790004498155,83.47670517273845,70.9169394469065,74.33955877013513,63.93261125269463,81.4902074646901,65.52628782920067,100.0,96.72790004498155,65.52628782920067,100.0,76.40455166747519,100.0
vice,64.00690049479714,90.74510373234504,81.2032168226623,74.44408238678304,74.44408238678304,81.2032168226623,90.74510373234504,64.00690049479714,100.0,72.13907281903028,65.52628782920067,57.21174088873189,64.00690049479714,65.52628782920067,71.00912053632923,65.60401895893501,96.72790004498155,74.33955877013513,69.8327289960014,73.01757253576034,74.44408238678304,100.0,57.08681139919045,72.91855412056492,76.86275933086262,62.90818152397119,71.380813850743,65.60401895893501,87.97753708423154,67.27900044981558,74.33955877013513,72.91855412056492,74.44408238678304,76.86275933086262,63.93261125269463,72.13907281903028,61.98163410126261,76.74736090592295,63.784489936425274,97.68627593308626,68.44501077874139,65.60401895893501,100.0,70.36987469682589,71.9475865298736,74.02851176222671,63.93261125269463,67.1158024321894,67.27900044981558,72.0431657292691,65.52628782920067,61.98163410126261,72.0431657292691,65.60401895893501,73.01757253576034,74.02851176222671,81.2032168226623,100.0,75.73345726396644,87.97753708423154,100.0,85.73724696291063,95.9925123614105,96.72790004498155,100.0,65.52628782920067,65.52628782920067,73.61948678444523,64.00690049479714,85.9261659403279,57.08681139919045,64.45589644336856,62.33530100583307,54.54253464702508,97.68627593308626,67.27900044981558,65.52628782920067,96.72790004498155,100.0,63.93261125269463,95.9925123614105,63.93261125269463,97.68627593308626
voltairenetwork,65.52628782920067,97.68627593308626,74.44408238678304,57.21174088873189,57.21174088873189,74.44408238678304,97.68627593308626,65.52628782920067,63.784489936425274,86.11765559851757,72.0431657292691,65.60401895893501,65.52628782920067,65.52628782920067,65.52628782920067,65.52628782920067,62.90818152397119,72.13907281903028,62.33530100583307,65.60401895893501,57.21174088873189,96.72790004498155,62.40643364532459,83.31549847893488,55.79636376831898,63.784489936425274,55.79636376831898,64.00690049479714,63.71065599624735,61.98163410126261,66.55087918818326,70.64213276976082,72.23531119703514,68.52995033852136,62.33530100583307,74.44408238678304,96.72790004498155,74.02851176222671,79.17648339777637,87.97753708423154,66.55087918818326,70.36987469682589,100.0,95.9925123614105,69.92158713012141,59.79176259197146,76.40455166747519,92.32624540163198,65.52628782920067,66.87251282013307,97.68627593308626,96.72790004498155,65.52628782920067,72.13907281903028,73.01757253576034,97.68627593308626,72.23531119703514,71.9475865298736,64.45589644336856,69.8327289960014,100.0,87.97753708423154,68.52995033852136,100.0,69.92158713012141,68.44501077874139,95.9925123614105,73.61948678444523,65.52628782920067,65.52628782920067,100.0,65.52628782920067,69.8327289960014,73.01757253576034,97.68627593308626,96.72790004498155,81.2032168226623,65.52628782920067,63.93261125269463,100.0,63.93261125269463,96.72790004498155,65.52628782920067
vox,63.784489936425274,81.2032168226623,57.21174088873189,67.27900044981558,67.27900044981558,57.21174088873189,81.2032168226623,63.784489936425274,67.27900044981558,96.72790004498155,95.9925123614105,70.36987469682589,100.0,88.2022758337376,59.85838772043941,96.72790004498155,65.52628782920067,88.43137966543131,75.73345726396644,74.02851176222671,62.33530100583307,95.9925123614105,75.73345726396644,85.9261659403279,70.9169394469065,83.47670517273845,76.74736090592295,87.97753708423154,81.92923735624956,96.72790004498155,74.13177852601804,68.95813423122166,71.9475865298736,78.54340569959523,60.734800539778696,71.9475865298736,65.52628782920067,67.27900044981558,62.33530100583307,64.00690049479714,94.33255663046423,65.52628782920067,72.23531119703514,96.72790004498155,62.90818152397119,69.92158713012141,74.44408238678304,94.33255663046423,63.93261125269463,60.59869892038341,64.00690049479714,65.52628782920067,62.40643364532459,86.11765559851757,70.9169394469065,62.33530100583307,72.0431657292691,63.5634369576612,88.2022758337376,71.7573984977559,72.23531119703514,87.97753708423154,64.00690049479714,65.52628782920067,96.72790004498155,65.52628782920067,65.52628782920067,81.2032168226623,65.52628782920067,96.72790004498155,62.90818152397119,72.23531119703514,72.91855412056492,74.33955877013513,64.00690049479714,64.00690049479714,65.52628782920067,100.0,95.9925123614105,63.93261125269463,100.0,72.13907281903028,97.68627593308626
wapo,90.74510373234504,74.44408238678304,67.27900044981558,71.9475865298736,71.9475865298736,67.27900044981558,74.44408238678304,90.74510373234504,71.00912053632923,75.73345726396644,63.93261125269463,65.52628782920067,68.44501077874139,65.52628782920067,88.2022758337376,65.52628782920067,93.0588277992588,90.18370013494467,72.23531119703514,57.21174088873189,85.73724696291063,69.8327289960014,60.53082410507648,78.05008621421428,74.33955877013513,63.93261125269463,56.962244551971786,96.72790004498155,86.11765559851757,65.52628782920067,72.62364764812122,86.11765559851757,63.5634369576612,59.5263588036405,71.00912053632923,74.44408238678304,97.68627593308626,61.98163410126261,76.74736090592295,62.26430245273031,70.55110040483402,100.0,62.33530100583307,96.72790004498155,75.18807360060848,96.72790004498155,72.23531119703514,83.80393153160384,71.66278315232111,61.422510474723666,87.97753708423154,97.68627593308626,100.0,96.72790004498155,70.9169394469065,76.74736090592295,55.79636376831898,65.52628782920067,74.5490352639489,83.47670517273845,62.33530100583307,87.97753708423154,65.60401895893501,70.55110040483402,100.0,87.97753708423154,95.37255186617253,77.92847911309141,88.2022758337376,100.0,96.72790004498155,67.27900044981558,65.60401895893501,90.74510373234504,85.73724696291063,64.00690049479714,100.0,76.40455166747519,63.93261125269463,96.72790004498155,72.13907281903028,100.0,67.77355282975994
